"","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"LaelayDayu","0.27","0.05","0.3","0.22","0.11","1","1","1","1","0.32","1","1","0.19","1","0.35","1","1","1","0.19","0.24","1","0.14","1","0.46","1","0.43","1","0.41","1","1","0.49","0.08","0.03","0.38","1","1","1"
"Laelayhahaile","0.11","1","1","1","1","1","1","1","1","0.14","1","1","1","0.08","1","1","1","1","1","0.05","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"LaelayMegariaTsemri","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","0.08","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Lalaylogomti","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Ledy","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Lemlem","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"LemlemArena","1","0.05","1","1","1","1","1","1","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.08","1","1","1","1"
"Libo ","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Limaat","0.3","0.05","0.32","0.27","0.11","1","1","1","1","0.22","1","1","0.19","1","0.24","1","1","1","0.35","0.41","1","0.08","1","0.51","1","0.54","1","0.43","0.38","1","0.49","0.14","0.03","0.19","0.46","1","1"
"Limat","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Lul","1","1","1","1","0.05","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"LusinaAbegeldi","1","1","1","1","1","1","1","1","1","1","0.05","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Maekelawi","0.08","1","1","1","1","1","1","1","1","1","1","1","1","1","0.11","1","1","1","1","0.03","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MaekelSegli","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MahbereWeyni","0.08","0.16","1","1","0.11","1","1","1","0.27","0.05","0.3","1","1","1","1","1","1","1","0.32","0.22","0.14","0.05","1","0.19","1","1","1","1","1","1","1","1","0.24","1","1","1","1"
"MariamShewito","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Martadios","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MayChekemte","0.03","1","1","1","1","1","1","1","1","1","1","1","1","0.11","1","1","1","1","1","0.08","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MayNebri","0.03","0.22","1","1","0.08","1","1","0.19","1","0.05","1","1","1","0.14","1","1","1","1","1","0.16","1","0.11","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Maysuru","1","1","1","1","0.14","1","1","1","1","0.11","1","1","1","0.03","1","1","1","1","1","0.05","1","0.08","1","0.16","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MayTeklia","1","0.05","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mearey","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mechare","0.35","0.03","0.08","0.05","0.11","1","1","1","0.51","0.38","0.22","1","0.14","1","0.24","1","1","1","0.41","0.22","0.43","0.32","1","0.3","1","0.49","1","1","1","1","1","0.27","0.22","1","0.46","1","0.54"
"Mechena","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MehalGoncha","1","1","1","1","0.03","1","1","1","1","1","1","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mekan ","0.41","0.03","0.14","0.38","0.16","1","1","1","1","0.11","0.11","1","0.11","0.43","0.35","1","1","1","0.22","0.24","0.3","0.19","1","0.46","1","1","1","1","1","1","1","0.32","0.27","1","1","1","1"
"MekaneGenet","0.05","1","1","1","0.11","1","1","1","1","0.03","1","1","0.08","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Melabesh","0.16","1","1","0.11","0.03","1","1","1","1","0.05","1","1","0.19","1","1","1","1","1","1","1","1","1","1","0.14","1","1","1","1","1","1","1","1","0.11","1","1","1","1"
"MendereMariam","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Menegobena","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Menji","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mergech","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mesanu","0.14","0.35","1","1","0.27","1","1","0.3","0.05","0.03","0.43","1","1","0.22","0.41","1","1","1","0.14","0.16","0.32","0.08","1","0.24","1","1","1","1","1","1","1","1","0.19","1","0.38","1","1"
"Mesehle","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Meswaeti ","0.32","0.03","0.05","0.41","0.16","1","1","1","1","0.14","0.08","1","0.24","0.46","0.38","1","1","1","0.27","0.35","0.3","0.19","1","0.43","1","1","1","1","1","1","1","0.22","0.11","1","1","1","1"
"Metkel","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MetkelLemat","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mezbr","1","1","1","1","0.08","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MichelDebre","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Miraf","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Misema","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mitad","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"MitinaYimach","0.05","1","1","1","0.11","1","1","1","1","0.03","1","1","0.08","1","1","1","1","1","1","1","1","0.14","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mozen","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mozutey","0.05","1","0.22","1","0.08","1","1","1","1","0.03","1","1","1","0.24","1","1","1","1","0.19","0.16","1","0.14","1","0.11","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Mtsaiwerki","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Nagash","0.14","1","0.22","1","1","1","1","1","1","0.05","1","1","1","0.27","0.22","1","1","1","0.16","0.24","1","0.05","1","0.08","1","1","1","1","1","1","1","1","0.11","1","1","1","1"
"Nebarhadinet","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Nefasit","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Negedebrhan","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Niquara","1","1","1","1","1","1","1","1","1","0.08","0.05","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Qoraro","0.05","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","0.11","1","0.08","1","0.14","1","1","1","1","1","1","1","1","1","1","1","1","1"
"RubaFelege","0.19","1","1","0.08","0.46","1","0.43","0.3","0.38","0.05","1","1","1","0.35","0.05","1","1","1","0.32","0.14","0.41","0.16","1","0.11","1","1","1","1","1","1","1","0.24","0.22","1","1","1","0.27"
"Santa gelebeda","0.03","1","1","1","0.14","1","1","1","1","0.05","1","1","1","1","1","1","1","1","1","0.08","1","0.14","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"SaratYerawoch","1","1","1","1","0.05","1","1","1","1","0.03","1","1","0.08","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Sefo","0.11","1","1","1","1","1","1","1","1","0.14","1","1","1","0.08","1","1","1","1","1","0.08","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Segena","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Seka","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Selamaya","1","1","1","1","1","1","1","1","1","1","0.03","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"SelamBekalsi","0.3","0.05","0.32","0.27","0.11","1","1","1","1","0.22","1","1","0.19","1","0.24","1","1","1","0.35","0.41","1","0.08","1","0.51","1","0.54","1","0.43","0.38","1","0.49","0.14","0.03","0.19","0.46","1","1"
"Selamber","0.33","1","0.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SelamgieAmbarie","1","1","1","1","0.03","1","1","1","1","1","1","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"SelamH","0.05","1","1","1","0.19","1","0.14","1","1","0.03","1","1","1","1","1","1","1","1","0.11","0.22","1","0.08","1","0.16","1","1","1","1","1","1","1","1","1","1","1","1","1"
"SelamW","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Selelkula","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"SelenWuha","0.24","0.05","0.22","0.27","0.08","1","0.54","0.43","1","0.32","1","1","0.3","0.59","0.19","1","1","1","0.35","0.41","1","0.11","1","0.51","1","0.57","1","0.46","0.38","1","0.49","0.14","0.03","0.16","1","1","1"
"Seloda","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Sendada","0.08","1","0.14","1","1","1","1","0.24","1","0.03","1","1","1","0.27","0.05","1","1","1","0.16","0.22","1","0.19","1","0.11","1","1","1","1","1","1","1","1","0.3","1","1","1","1"
"Serawudi","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Seret","0.08","0.03","1","1","0.05","1","1","1","1","0.11","0.19","1","1","1","1","1","1","1","1","0.19","1","0.14","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Sero","1","1","0.19","1","0.14","1","1","1","1","0.16","1","1","1","0.05","1","1","1","1","1","0.08","1","0.03","1","0.11","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Shamo","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ShehochTehara","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Shekatekli","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Shunge","1","1","1","1","1","1","1","1","1","1","0.03","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Simret","0.19","1","1","1","0.08","1","0.22","1","1","0.16","1","1","1","0.14","1","1","1","1","1","0.05","1","0.03","1","0.11","1","1","1","1","1","1","1","1","1","1","1","1","1"
"SimretS","0.41","0.03","0.08","0.35","0.14","1","1","1","1","0.11","0.05","1","0.22","0.46","0.3","1","1","1","0.24","0.38","0.27","0.22","1","0.43","1","1","1","1","1","1","1","0.32","0.16","1","1","1","1"
"SimretT","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Sinkata","0.14","0.49","0.32","0.43","0.3","1","0.27","1","0.38","0.03","1","1","1","0.22","0.08","1","1","0.41","0.24","0.11","0.51","0.35","1","0.05","1","1","1","1","1","1","1","0.46","0.19","1","1","1","0.16"
"Siye","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Smret","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Sorya","0.35","0.05","0.27","0.24","0.08","1","1","1","1","0.32","0.16","1","0.19","1","0.3","1","1","1","0.16","0.22","1","0.16","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1"
"Suha","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Tahtayhaya","0.32","0.03","0.05","0.41","0.16","1","1","1","1","0.14","0.08","1","0.24","0.46","0.38","1","1","1","0.27","0.35","0.3","0.19","1","0.43","1","1","1","1","1","1","1","0.22","0.11","1","1","1","1"
"TahtayDaeroka","0.11","1","1","1","1","1","1","1","1","1","1","1","1","0.08","1","1","1","1","1","0.05","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"TahtayLegomti","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"TahtayMegariaTsebri","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","0.08","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Tao","0.27","0.03","0.22","0.24","0.16","1","1","1","1","0.41","0.3","1","0.14","0.49","0.35","1","1","1","0.14","0.38","1","0.19","1","0.46","1","1","1","0.51","1","1","0.43","0.05","0.08","0.32","0.54","1","1"
"TaraGedam","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"TaraSenba","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Tekea","0.24","0.03","0.19","0.27","0.05","1","1","1","1","0.14","1","1","0.22","1","1","1","1","1","0.11","0.16","0.35","0.11","1","0.35","1","1","1","1","1","1","1","1","0.3","1","1","1","1"
"Tekleweyni","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Tetatiro","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1"
"Tibaga","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Tigage","1","1","1","1","0.03","1","1","1","1","0.08","0.11","1","1","1","1","1","1","1","1","1","1","0.08","1","1","1","1","1","1","1","1","1","1","0.14","1","1","1","1"
"Tsae","0.03","1","1","1","1","1","1","1","1","0.08","1","1","1","1","1","1","1","1","1","0.05","1","0.11","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Tsetsera","0.38","0.08","0.24","0.32","0.05","1","1","1","1","0.3","0.19","1","0.16","1","0.27","1","1","1","0.22","0.35","1","0.16","1","1","1","1","1","1","1","1","1","0.16","0.03","1","1","1","1"
"Tseykeme","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Tsigea","0.32","0.03","0.22","0.35","0.3","1","1","1","1","0.08","0.16","1","0.16","1","0.38","1","1","1","0.16","0.19","0.43","0.24","1","0.43","1","1","1","1","1","1","1","0.05","0.27","1","0.46","1","1"
"Ulaga","0.32","0.03","0.38","0.35","0.11","0.54","0.62","1","0.68","0.24","0.43","1","0.19","0.65","0.3","1","1","1","0.19","0.27","0.7","0.22","1","0.57","1","0.59","1","0.46","0.43","1","0.49","0.08","0.05","0.19","0.51","1","1"
"Wargba","0.3","0.03","0.14","0.41","0.11","1","1","1","1","0.08","0.19","1","0.19","0.54","0.27","1","1","0.51","0.38","0.32","0.43","0.24","1","0.35","1","0.49","1","1","1","1","1","0.05","0.22","1","0.46","1","1"
"Wariba","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Wedikeshi","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Werabaye","0.22","0.03","0.11","0.35","0.14","1","1","1","1","0.19","0.3","1","0.3","0.46","0.32","1","1","1","0.16","0.24","0.38","0.43","1","0.41","1","0.51","1","1","1","1","1","0.08","0.05","1","0.49","1","1"
"Werkamba","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Wobo","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1"
"Wonberoch","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Wondye","1","1","1","1","1","1","1","1","1","0.03","1","1","0.05","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Worego","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"WorgajaWagi","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"WoryaMeskel","0.11","1","1","0.14","0.05","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","0.08","1","1","1","1","1","1","1","1","0.16","1","1","1","1"
"Woyenti","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Woynye","1","0.05","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.08","1","1","1","1"
"WuhdetG","1","1","1","1","0.11","1","1","1","1","0.16","1","1","1","0.08","1","1","1","1","1","0.03","0.19","0.05","1","0.14","1","1","1","1","1","1","1","1","1","1","1","1","1"
"WuhdetK","0.03","1","1","1","1","1","1","1","1","0.05","1","1","1","1","1","1","1","1","1","0.08","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"WushaTires","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Yedwuha","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.03","1","1","1","1"
"Yeju","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Yetefet","0.05","1","1","1","0.11","1","1","1","1","0.03","1","1","0.08","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"YifagAkababi","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Yitihana","1","0.05","1","1","1","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.08","1","1","1","1"
"Zata","0.27","0.03","0.22","1","0.14","1","1","1","1","0.16","0.11","1","0.11","1","1","1","1","1","1","1","1","0.19","1","1","1","1","1","1","1","1","1","0.24","0.05","1","1","1","1"
"Ziha","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ZihonHuha","1","1","1","0.11","0.05","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.08","1","1","1","1"
"ZobarYikuanda","0.14","1","1","0.08","0.05","1","1","1","1","0.03","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.11","1","1","1","1"
"Zongi","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
