"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"SelamW","0.05","1","1","1","0.05","0.16",,"0.28"
"Selelkula","1","1","1","1","1","0.16",,"0.12"
"SelenWuha","0.57","0.3","0.19","0.49","0.57","0.14",,"0.06"
"Seloda","1","1","1","1","1","0.19",,"0.28"
"Sendada","0.59","1","0.05","1","0.59","0.27",,"0.28"
"Serawudi","0.16","1","1","1","0.16","0.11",,"0.38"
"Seret","1","1","1","1","1","0.57",,"0.25"
"Sero","0.54","1","1","1","0.54","0.35",,"0.44"
"Shamo","0.11","1","1","1","0.11","0.08",,"0.38"
"ShehochTehara","0.08","1","1","1","0.08","0.16",,"0.38"
"Shekatekli","1","1","1","1","1","0.22",,"0.5"
"Shunge","0.35","1","1","1","0.35","0.05",,"0.22"
"Simret","0.46","1","1","1","0.46","0.38",,"0.41"
"SimretS","0.62","1","0.3","1","0.62","0.11",,"0.16"
"SimretT","1","1","1","1","1","0.14",,"0.34"
"Sinkata","0.59","1","0.08","1","0.59","0.19",,"0.34"
"Siye","1","1","1","1","1","0.22",,"0.34"
"Smret","1","1","1","1","1","0.08",,"0.28"
"Sorya","0.41","1","0.3","1","0.41","0.16",,"0.03"
"Suha","1","1","1","1","1","0.11",,"0.12"
"Tahtayhaya","0.7","1","0.38","1","0.7","0.14",,"0.16"
"TahtayDaeroka","0.14","1","1","1","0.14","0.05",,"0.25"
"TahtayLegomti","1","1","1","1","1","0.16",,"0.28"
"TahtayMegariaTsebri","1","1","1","1","1","0.43",,"0.44"
"Tao","0.62","0.24","0.35","0.76","0.62","0.24",,"0.16"
"TaraGedam","0.08","1","1","1","0.08","0.08",,"0.59"
"TaraSenba","1","1","1","1","1","0.03",,"0.22"
"Tekea","1","1","1","1","1","0.22",,"0.16"
"Tekleweyni","1","1","1","1","1","0.35",,"0.34"
"Tetatiro","0.11","1","1","1","0.11","0.22",,"0.22"
"Tibaga","1","1","1","1","1","0.08",,"0.59"
"Tigage","0.57","1","1","1","0.57","0.19",,"0.31"
"Tsae","0.08","1","1","1","0.08","0.19",,"0.31"
"Tsetsera","0.49","1","0.27","1","0.49","0.05",,"0.03"
"Tseykeme","1","1","1","1","1","0.24",,"0.34"
"Tsigea","0.86","0.41","0.38","1","0.86","0.35",,"0.25"
"Ulaga","0.68","0.27","0.3","0.59","0.68","0.22",,"0.16"
"Wargba","0.86","0.41","0.27","1","0.86","0.24",,"0.25"
"Wariba","0.19","1","1","1","0.19","0.24",,"0.16"
"Wedikeshi","1","1","1","1","1","0.08",,"0.28"
"Werabaye","0.7","0.38","0.32","0.7","0.7","0.3",,"0.16"
"Werkamba","1","1","1","1","1","0.54",,"0.19"
"Wobo","0.11","1","1","1","0.11","0.16",,"0.22"
"Wonberoch","1","1","1","1","1","0.05",,"0.22"
"Wondye","1","1","1","1","1","0.16",,"0.03"
"Worego","1","1","1","1","1","0.24",,"0.12"
"WorgajaWagi","1","1","1","1","1","0.03",,"0.28"
"WoryaMeskel","1","1","1","0.22","1","0.27",,"0.22"
"Woyenti","1","1","1","1","1","0.14",,"0.25"
"Woynye","1","1","1","1","1","0.22",,"0.12"
"WuhdetG","0.46","1","1","1","0.46","0.41",,"0.41"
"WuhdetK","0.19","1","1","1","0.19","0.35",,"0.31"
"WushaTires","1","1","1","1","1","0.16",,"0.59"
"Yedwuha","0.3","1","1","1","0.3","0.14",,"0.12"
"Yeju","1","1","1","1","1","0.05",,"0.22"
"Yetefet","1","1","1","1","1","0.22",,"0.16"
"YifagAkababi","1","1","1","1","1","0.11",,"0.59"
"Yitihana","1","1","1","1","1","0.22",,"0.12"
"Zata","0.81","1","1","1","0.81","0.11",,"0.16"
"Ziha","0.16","1","1","1","0.16","0.08",,"0.38"
"ZihonHuha","1","1","1","1","1","0.08",,"0.16"
"ZobarYikuanda","1","1","1","0.32","1","0.32",,"0.22"
"Zongi","0.05","1","1","1","0.05","0.16",,"0.28"
