"","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"Qoraro","0.06","0.09","0.62","0.34","0.03","0.41","0.72","0.16","0.19","0.44","0.66","0.78","0.69","0.5","0.31","0.97","0.94","0.38","0.25","0.12","0.59","0.22","0.47","0.88","1","0.84","0.56","0.91","0.28","0.53","0.81","0.75",,,,,
"RubaFelege","0.03","0.09","0.56","0.38","0.06","0.5","0.66","0.22","0.16","0.53","0.75","0.88","1","0.34","0.28","0.78","0.84","0.19","0.47","0.12","0.59","0.25","0.62","0.81","0.97","0.94","0.41","0.91","0.44","0.31","0.72","0.69",,,,,
"Santa gelebeda","0.09","0.12","0.66","0.38","0.03","0.62","0.5","0.06","0.19","0.34","0.69","0.81","0.78","0.72","0.31","0.94","0.91","0.28","0.25","0.16","0.41","0.22","0.59","0.84","1","0.88","0.47","0.97","0.44","0.53","0.75","0.56",,,,,
"SaratYerawoch","0.09","0.97","0.78","0.91","0.34","0.41","0.31","0.38","0.16","0.19","0.53","1","0.66","0.56","0.03","0.28","0.22","0.5","0.12","0.06","0.47","0.25","0.88","0.59","0.94","0.84","0.44","0.81","0.69","0.75","0.62","0.72",,,,,
"Sefo","0.12","0.28","0.5","0.62","0.06","0.81","0.94","0.03","0.16","0.47","0.59","0.84","0.38","0.41","0.25","1","0.66","0.31","0.19","0.09","0.69","0.22","0.72","0.88","0.97","0.78","0.53","0.91","0.34","0.44","0.56","0.75",,,,,
"Segena","0.09","0.97","0.78","0.91","0.34","0.41","0.31","0.38","0.16","0.19","0.53","1","0.66","0.56","0.03","0.28","0.22","0.5","0.12","0.06","0.47","0.25","0.88","0.59","0.94","0.84","0.44","0.81","0.69","0.75","0.62","0.72",,,,,
"Seka","0.12","0.03","0.78","0.53","0.06","0.47","0.59","0.09","0.16","0.28","0.75","0.69","0.72","0.66","0.31","0.88","0.84","0.34","0.22","0.19","0.56","0.25","0.94","0.81","0.97","1","0.5","0.91","0.38","0.44","0.44","0.62",,,,,
"Selamaya","0.03","0.31","0.28","0.69","0.09","0.16","0.84","0.47","0.12","0.5","0.41","0.94","0.75","0.66","0.22","0.81","1","0.38","0.25","0.06","0.59","0.44","0.62","0.88","0.97","0.91","0.56","0.78","0.34","0.53","0.72","0.19",,,,,
"SelamBekalsi","0.16","0.5","0.47","0.44","0.12","0.62","0.41","0.59","0.25","0.38","0.09","0.97","0.31","0.34","0.06","1","0.53","0.28","0.19","0.03","0.69","0.22","0.88","0.81","0.84","0.78","0.56","0.91","0.72","0.75","0.94","0.66",,,,,
"Selamber","0.03","0.97","0.81","0.88","0.31","0.56","0.47","0.59","0.19","0.22","0.41","1","0.44","0.38","0.16","0.25","0.12","0.34","0.09","0.06","0.53","0.28","0.94","0.66","0.84","0.78","0.5","0.75","0.72","0.94","0.69","0.62",,,,,
"SelamgieAmbarie","0.03","0.88","0.84","0.69","0.44","0.56","0.31","0.53","0.06","0.16","0.38","1","0.72","0.47","0.19","0.41","0.34","0.25","0.12","0.09","0.22","0.28","0.91","0.5","0.94","0.97","0.66","0.81","0.78","0.59","0.62","0.75",,,,,
"SelamH","0.06","0.09","0.62","0.34","0.03","0.41","0.72","0.16","0.19","0.44","0.66","0.78","0.69","0.5","0.31","0.97","0.94","0.38","0.25","0.12","0.59","0.22","0.47","0.88","1","0.84","0.56","0.91","0.28","0.53","0.81","0.75",,,,,
"SelamW","0.22","0.03","0.47","0.5","0.06","0.66","0.75","0.12","0.25","0.38","0.59","0.88","0.44","0.62","0.28","0.97","0.69","0.31","0.19","0.09","0.78","0.16","0.91","0.72","1","0.84","0.56","0.94","0.34","0.41","0.53","0.81",,,,,
"Selelkula","0.03","0.97","0.66","0.53","0.41","0.84","0.69","0.81","0.25","0.16","0.38","1","0.34","0.94","0.12","0.19","0.28","0.31","0.09","0.06","0.44","0.22","0.78","0.88","0.91","0.56","0.5","0.72","0.75","0.47","0.62","0.59",,,,,
"SelenWuha","0.16","0.5","0.47","0.44","0.12","0.62","0.41","0.59","0.25","0.38","0.09","0.97","0.31","0.34","0.06","1","0.53","0.28","0.19","0.03","0.69","0.22","0.88","0.81","0.84","0.78","0.56","0.91","0.72","0.75","0.94","0.66",,,,,
"Seloda","0.22","0.03","0.47","0.5","0.06","0.66","0.75","0.12","0.25","0.38","0.59","0.88","0.44","0.62","0.28","0.97","0.69","0.31","0.19","0.09","0.78","0.16","0.91","0.72","1","0.84","0.56","0.94","0.34","0.41","0.53","0.81",,,,,
"Sendada","0.03","0.09","0.56","0.38","0.06","0.5","0.66","0.22","0.16","0.53","0.75","0.88","1","0.34","0.28","0.78","0.84","0.19","0.47","0.12","0.59","0.25","0.62","0.81","0.97","0.94","0.41","0.91","0.44","0.31","0.72","0.69",,,,,
"Serawudi","0.03","0.19","0.44","0.72","0.25","0.41","0.59","0.06","0.16","0.5","0.75","0.94","0.81","0.56","0.38","0.84","1","0.28","0.22","0.09","0.47","0.12","0.34","0.91","0.97","0.91","0.31","0.78","0.69","0.53","0.66","0.62",,,,,
"Seret","0.03","0.59","0.41","0.28","0.09","0.66","0.81","0.19","0.06","0.31","0.5","0.91","0.78","0.72","0.25","0.88","0.94","0.56","0.16","0.12","0.38","0.22","0.69","0.62","1","0.84","0.53","0.97","0.44","0.34","0.75","0.47",,,,,
"Sero","0.31","0.09","0.47","0.53","0.06","0.41","0.62","0.03","0.12","0.34","0.91","0.78","0.59","0.72","0.44","0.97","0.84","0.28","0.22","0.16","0.5","0.19","0.66","0.81","1","0.94","0.56","0.88","0.25","0.38","0.75","0.69",,,,,
"Shamo","0.03","0.19","0.44","0.72","0.25","0.41","0.59","0.06","0.16","0.5","0.75","0.94","0.81","0.56","0.38","0.84","1","0.28","0.22","0.09","0.47","0.12","0.34","0.91","0.97","0.91","0.31","0.78","0.69","0.53","0.66","0.62",,,,,
"ShehochTehara","0.03","0.19","0.44","0.72","0.25","0.41","0.59","0.06","0.16","0.5","0.75","0.94","0.81","0.56","0.38","0.84","1","0.28","0.22","0.09","0.47","0.12","0.34","0.91","0.97","0.91","0.31","0.78","0.69","0.53","0.66","0.62",,,,,
"Shekatekli","0.03","0.28","0.62","0.34","0.19","0.41","0.66","0.09","0.06","0.59","0.75","0.81","0.94","0.53","0.5","0.91","0.88","0.25","0.56","0.12","0.44","0.22","0.72","0.78","1","0.84","0.31","0.97","0.16","0.47","0.69","0.38",,,,,
"Shunge","0.03","0.31","0.28","0.69","0.09","0.16","0.84","0.47","0.12","0.5","0.41","0.94","0.75","0.66","0.22","0.81","1","0.38","0.25","0.06","0.59","0.44","0.62","0.88","0.97","0.91","0.56","0.78","0.34","0.53","0.72","0.19",,,,,
"Simret","0.28","0.06","0.44","0.59","0.12","0.5","0.81","0.03","0.09","0.16","0.53","0.88","0.62","0.47","0.41","1","0.78","0.31","0.25","0.19","0.66","0.22","0.75","0.84","0.97","0.91","0.69","0.94","0.34","0.38","0.72","0.56",,,,,
"SimretS","0.09","0.44","0.66","0.38","0.12","0.53","0.56","0.41","0.25","0.34","0.03","0.91","0.62","0.28","0.16","1","0.88","0.31","0.19","0.06","0.59","0.22","0.72","0.81","0.94","0.84","0.47","0.97","0.75","0.5","0.78","0.69",,,,,
"SimretT","0.06","0.38","0.59","0.41","0.16","0.22","0.56","0.03","0.09","0.31","0.75","0.88","0.81","0.72","0.34","0.91","0.84","0.47","0.19","0.12","0.5","0.25","0.66","0.78","0.97","0.94","0.62","1","0.28","0.44","0.53","0.69",,,,,
"Sinkata","0.06","0.09","0.41","0.31","0.03","0.44","0.75","0.12","0.25","0.53","0.69","0.81","0.59","0.56","0.34","0.97","0.84","0.47","0.19","0.16","0.62","0.22","0.5","0.94","1","0.91","0.72","0.88","0.28","0.38","0.78","0.66",,,,,
"Siye","0.06","0.38","0.59","0.41","0.16","0.22","0.56","0.03","0.09","0.31","0.75","0.88","0.81","0.72","0.34","0.91","0.84","0.47","0.19","0.12","0.5","0.25","0.66","0.78","0.97","0.94","0.62","1","0.28","0.44","0.53","0.69",,,,,
"Smret","0.03","0.12","0.66","0.38","0.19","0.41","0.31","0.25","0.06","0.47","0.53","0.81","0.75","0.72","0.28","0.94","0.91","0.62","0.22","0.09","0.5","0.16","0.44","0.78","1","0.88","0.56","0.97","0.34","0.59","0.69","0.84",,,,,
"Sorya","0.16","0.44","0.47","0.41","0.06","0.53","0.25","0.56","0.31","0.38","0.19","0.97","0.72","0.28","0.03","1","0.69","0.34","0.12","0.09","0.66","0.22","0.88","0.78","0.91","0.84","0.5","0.94","0.75","0.59","0.81","0.62",,,,,
"Suha","0.03","0.97","0.66","0.53","0.41","0.84","0.69","0.81","0.25","0.16","0.38","1","0.34","0.94","0.12","0.19","0.28","0.31","0.09","0.06","0.44","0.22","0.78","0.88","0.91","0.56","0.5","0.72","0.75","0.47","0.62","0.59",,,,,
"Tahtayhaya","0.09","0.44","0.66","0.38","0.12","0.53","0.56","0.41","0.25","0.34","0.03","0.91","0.62","0.28","0.16","1","0.88","0.31","0.19","0.06","0.59","0.22","0.72","0.81","0.94","0.84","0.47","0.97","0.75","0.5","0.78","0.69",,,,,
"TahtayDaeroka","0.12","0.28","0.5","0.62","0.06","0.81","0.94","0.03","0.16","0.47","0.59","0.84","0.38","0.41","0.25","1","0.66","0.31","0.19","0.09","0.69","0.22","0.72","0.88","0.97","0.78","0.53","0.91","0.34","0.44","0.56","0.75",,,,,
"TahtayLegomti","0.22","0.03","0.47","0.5","0.06","0.66","0.75","0.12","0.25","0.38","0.59","0.88","0.44","0.62","0.28","0.97","0.69","0.31","0.19","0.09","0.78","0.16","0.91","0.72","1","0.84","0.56","0.94","0.34","0.41","0.53","0.81",,,,,
"TahtayMegariaTsebri","0.31","0.09","0.47","0.53","0.06","0.41","0.62","0.03","0.12","0.34","0.91","0.78","0.59","0.72","0.44","0.97","0.84","0.28","0.22","0.16","0.5","0.19","0.66","0.81","1","0.94","0.56","0.88","0.25","0.38","0.75","0.69",,,,,
"Tao","0.09","0.44","0.66","0.38","0.12","0.53","0.56","0.41","0.25","0.34","0.03","0.91","0.62","0.28","0.16","1","0.88","0.31","0.19","0.06","0.59","0.22","0.72","0.81","0.94","0.84","0.47","0.97","0.75","0.5","0.78","0.69",,,,,
"TaraGedam","0.03","0.09","0.47","0.69","0.22","0.53","0.25","0.16","0.12","0.41","0.66","0.94","0.88","0.44","0.59","0.72","0.97","0.56","0.34","0.06","0.62","0.19","0.28","0.5","1","0.91","0.31","0.84","0.75","0.78","0.38","0.81",,,,,
"TaraSenba","0.03","0.31","0.28","0.69","0.09","0.16","0.84","0.47","0.12","0.5","0.41","0.94","0.75","0.66","0.22","0.81","1","0.38","0.25","0.06","0.59","0.44","0.62","0.88","0.97","0.91","0.56","0.78","0.34","0.53","0.72","0.19",,,,,
"Tekea","0.06","0.5","0.56","0.34","0.03","0.75","0.62","0.59","0.41","0.44","0.12","0.84","0.78","0.25","0.16","0.88","1","0.81","0.19","0.09","0.53","0.22","0.66","0.69","0.97","0.91","0.31","0.94","0.47","0.38","0.72","0.28",,,,,
"Tekleweyni","0.06","0.38","0.59","0.41","0.16","0.22","0.56","0.03","0.09","0.31","0.75","0.88","0.81","0.72","0.34","0.91","0.84","0.47","0.19","0.12","0.5","0.25","0.66","0.78","0.97","0.94","0.62","1","0.28","0.44","0.53","0.69",,,,,
"Tetatiro","0.06","0.97","0.66","0.69","0.47","0.78","0.81","0.56","0.25","0.12","0.72","1","0.34","0.84","0.22","0.16","0.28","0.53","0.03","0.09","0.31","0.19","0.62","0.91","0.94","0.38","0.88","0.5","0.75","0.59","0.41","0.44",,,,,
"Tibaga","0.03","0.09","0.47","0.69","0.22","0.53","0.25","0.16","0.12","0.41","0.66","0.94","0.88","0.44","0.59","0.72","0.97","0.56","0.34","0.06","0.62","0.19","0.28","0.5","1","0.91","0.31","0.84","0.75","0.78","0.38","0.81",,,,,
"Tigage","0.03","0.16","0.22","0.59","0.12","0.34","0.97","0.5","0.19","0.28","0.62","0.88","0.47","0.38","0.31","0.81","0.94","0.41","0.09","0.06","0.56","0.25","0.66","0.69","1","0.91","0.44","0.84","0.72","0.53","0.78","0.75",,,,,
"Tsae","0.09","0.12","0.66","0.38","0.03","0.62","0.5","0.06","0.19","0.34","0.69","0.81","0.78","0.72","0.31","0.94","0.91","0.28","0.25","0.16","0.41","0.22","0.59","0.84","1","0.88","0.47","0.97","0.44","0.53","0.75","0.56",,,,,
"Tsetsera","0.16","0.44","0.47","0.41","0.06","0.53","0.25","0.56","0.31","0.38","0.19","0.97","0.72","0.28","0.03","1","0.69","0.34","0.12","0.09","0.66","0.22","0.88","0.78","0.91","0.84","0.5","0.94","0.75","0.59","0.81","0.62",,,,,
"Tseykeme","0.06","0.38","0.59","0.41","0.16","0.22","0.56","0.03","0.09","0.31","0.75","0.88","0.81","0.72","0.34","0.91","0.84","0.47","0.19","0.12","0.5","0.25","0.66","0.78","0.97","0.94","0.62","1","0.28","0.44","0.53","0.69",,,,,
"Tsigea","0.12","0.31","0.66","0.56","0.03","0.5","0.59","0.44","0.28","0.34","0.06","0.69","0.84","0.62","0.25","0.91","1","0.22","0.19","0.09","0.47","0.16","0.75","0.81","0.97","0.88","0.53","0.94","0.72","0.41","0.78","0.38",,,,,
"Ulaga","0.09","0.62","0.5","0.56","0.12","0.31","0.41","0.47","0.25","0.28","0.06","1","0.44","0.38","0.16","0.97","0.66","0.34","0.19","0.03","0.75","0.22","0.91","0.84","0.72","0.81","0.53","0.88","0.78","0.59","0.94","0.69",,,,,
"Wargba","0.12","0.31","0.66","0.56","0.03","0.5","0.59","0.44","0.28","0.34","0.06","0.69","0.84","0.62","0.25","0.91","1","0.22","0.19","0.09","0.47","0.16","0.75","0.81","0.97","0.88","0.53","0.94","0.72","0.41","0.78","0.38",,,,,
"Wariba","0.03","0.31","0.53","0.69","0.22","0.5","0.25","0.56","0.12","0.34","0.78","0.97","0.84","0.38","0.16","0.62","0.94","0.41","0.19","0.06","0.28","0.09","0.72","0.81","1","0.88","0.44","0.91","0.75","0.66","0.47","0.59",,,,,
"Wedikeshi","0.22","0.03","0.47","0.5","0.06","0.66","0.75","0.12","0.25","0.38","0.59","0.88","0.44","0.62","0.28","0.97","0.69","0.31","0.19","0.09","0.78","0.16","0.91","0.72","1","0.84","0.56","0.94","0.34","0.41","0.53","0.81",,,,,
"Werabaye","0.09","0.44","0.66","0.38","0.12","0.53","0.56","0.41","0.25","0.34","0.03","0.91","0.62","0.28","0.16","1","0.88","0.31","0.19","0.06","0.59","0.22","0.72","0.81","0.94","0.84","0.47","0.97","0.75","0.5","0.78","0.69",,,,,
"Werkamba","0.09","0.03","0.97","0.41","0.06","0.59","0.47","0.25","0.28","0.31","0.5","0.75","0.72","0.81","0.19","0.88","0.84","0.38","0.22","0.12","0.62","0.16","0.66","0.69","1","0.91","0.53","0.94","0.34","0.44","0.56","0.78",,,,,
"Wobo","0.06","0.97","0.66","0.69","0.47","0.78","0.81","0.56","0.25","0.12","0.72","1","0.34","0.84","0.22","0.16","0.28","0.53","0.03","0.09","0.31","0.19","0.62","0.91","0.94","0.38","0.88","0.5","0.75","0.59","0.41","0.44",,,,,
"Wonberoch","0.03","0.31","0.28","0.69","0.09","0.16","0.84","0.47","0.12","0.5","0.41","0.94","0.75","0.66","0.22","0.81","1","0.38","0.25","0.06","0.59","0.44","0.62","0.88","0.97","0.91","0.56","0.78","0.34","0.53","0.72","0.19",,,,,
"Wondye","0.09","0.97","0.78","0.91","0.34","0.41","0.31","0.38","0.16","0.19","0.53","1","0.66","0.56","0.03","0.28","0.22","0.5","0.12","0.06","0.47","0.25","0.88","0.59","0.94","0.84","0.44","0.81","0.69","0.75","0.62","0.72",,,,,
"Worego","0.03","0.97","0.66","0.53","0.41","0.84","0.69","0.81","0.25","0.16","0.38","1","0.34","0.94","0.12","0.19","0.28","0.31","0.09","0.06","0.44","0.22","0.78","0.88","0.91","0.56","0.5","0.72","0.75","0.47","0.62","0.59",,,,,
"WorgajaWagi","0.03","0.22","0.44","0.56","0.06","0.41","0.97","0.19","0.25","0.47","0.38","0.88","0.72","0.53","0.28","0.75","0.94","0.34","0.12","0.09","0.31","0.16","0.62","0.91","1","0.84","0.5","0.81","0.78","0.59","0.66","0.69",,,,,
"WoryaMeskel","0.09","0.94","0.78","0.97","0.31","0.44","0.72","0.56","0.25","0.12","0.41","1","0.38","0.84","0.22","0.19","0.16","0.34","0.06","0.03","0.47","0.28","0.91","0.53","0.81","0.59","0.75","0.62","0.88","0.66","0.5","0.69",,,,,
"Woyenti","0.12","0.28","0.5","0.62","0.06","0.81","0.94","0.03","0.16","0.47","0.59","0.84","0.38","0.41","0.25","1","0.66","0.31","0.19","0.09","0.69","0.22","0.72","0.88","0.97","0.78","0.53","0.91","0.34","0.44","0.56","0.75",,,,,
"Woynye","0.03","0.97","0.66","0.53","0.41","0.84","0.69","0.81","0.25","0.16","0.38","1","0.34","0.94","0.12","0.19","0.28","0.31","0.09","0.06","0.44","0.22","0.78","0.88","0.91","0.56","0.5","0.72","0.75","0.47","0.62","0.59",,,,,
"WuhdetG","0.28","0.06","0.44","0.59","0.12","0.5","0.81","0.03","0.09","0.16","0.53","0.88","0.62","0.47","0.41","1","0.78","0.31","0.25","0.19","0.66","0.22","0.75","0.84","0.97","0.91","0.69","0.94","0.34","0.38","0.72","0.56",,,,,
"WuhdetK","0.09","0.12","0.66","0.38","0.03","0.62","0.5","0.06","0.19","0.34","0.69","0.81","0.78","0.72","0.31","0.94","0.91","0.28","0.25","0.16","0.41","0.22","0.59","0.84","1","0.88","0.47","0.97","0.44","0.53","0.75","0.56",,,,,
"WushaTires","0.03","0.09","0.47","0.69","0.22","0.53","0.25","0.16","0.12","0.41","0.66","0.94","0.88","0.44","0.59","0.72","0.97","0.56","0.34","0.06","0.62","0.19","0.28","0.5","1","0.91","0.31","0.84","0.75","0.78","0.38","0.81",,,,,
"Yedwuha","0.03","0.97","0.66","0.53","0.41","0.84","0.69","0.81","0.25","0.16","0.38","1","0.34","0.94","0.12","0.19","0.28","0.31","0.09","0.06","0.44","0.22","0.78","0.88","0.91","0.56","0.5","0.72","0.75","0.47","0.62","0.59",,,,,
"Yeju","0.06","0.97","0.66","0.69","0.47","0.78","0.81","0.56","0.25","0.12","0.72","1","0.34","0.84","0.22","0.16","0.28","0.53","0.03","0.09","0.31","0.19","0.62","0.91","0.94","0.38","0.88","0.5","0.75","0.59","0.41","0.44",,,,,
"Yetefet","0.03","0.97","0.81","0.88","0.31","0.56","0.47","0.59","0.19","0.22","0.41","1","0.44","0.38","0.16","0.25","0.12","0.34","0.09","0.06","0.53","0.28","0.94","0.66","0.84","0.78","0.5","0.75","0.72","0.94","0.69","0.62",,,,,
"YifagAkababi","0.03","0.09","0.47","0.69","0.22","0.53","0.25","0.16","0.12","0.41","0.66","0.94","0.88","0.44","0.59","0.72","0.97","0.56","0.34","0.06","0.62","0.19","0.28","0.5","1","0.91","0.31","0.84","0.75","0.78","0.38","0.81",,,,,
"Yitihana","0.03","0.97","0.66","0.53","0.41","0.84","0.69","0.81","0.25","0.16","0.38","1","0.34","0.94","0.12","0.19","0.28","0.31","0.09","0.06","0.44","0.22","0.78","0.88","0.91","0.56","0.5","0.72","0.75","0.47","0.62","0.59",,,,,
"Zata","0.03","0.31","0.56","0.41","0.06","0.69","0.34","0.47","0.38","0.44","0.19","0.78","0.59","0.25","0.16","0.97","0.94","0.22","0.12","0.09","0.5","0.28","0.91","0.66","1","0.84","0.62","0.88","0.75","0.72","0.81","0.53",,,,,
"Ziha","0.03","0.19","0.44","0.72","0.25","0.41","0.59","0.06","0.16","0.5","0.75","0.94","0.81","0.56","0.38","0.84","1","0.28","0.22","0.09","0.47","0.12","0.34","0.91","0.97","0.91","0.31","0.78","0.69","0.53","0.66","0.62",,,,,
"ZihonHuha","0.03","0.97","0.81","0.88","0.31","0.56","0.47","0.59","0.19","0.22","0.41","1","0.44","0.38","0.16","0.25","0.12","0.34","0.09","0.06","0.53","0.28","0.94","0.66","0.84","0.78","0.5","0.75","0.72","0.94","0.69","0.62",,,,,
"ZobarYikuanda","0.09","0.94","0.78","0.97","0.31","0.44","0.72","0.56","0.25","0.12","0.41","1","0.38","0.84","0.22","0.19","0.16","0.34","0.06","0.03","0.47","0.28","0.91","0.53","0.81","0.59","0.75","0.62","0.88","0.66","0.5","0.69",,,,,
"Zongi","0.22","0.03","0.47","0.5","0.06","0.66","0.75","0.12","0.25","0.38","0.59","0.88","0.44","0.62","0.28","0.97","0.69","0.31","0.19","0.09","0.78","0.16","0.91","0.72","1","0.84","0.56","0.94","0.34","0.41","0.53","0.81",,,,,
