"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","75","1","67.79395","0.89","63.5","0.41","75","1","75","1","0.329677070663711","0.57",,,"142.813732013869","0.72"
"1997-1990","0","74","0.92","75","1","75","1","64","0.81","73.741107","0.92","0.353598336575235","0.78",,,"151.864268023846","0.84"
"1998-1991","0","50","0.7","56.67709","0.49","64.7","0.46","40","0.16","50","0.7","0.300212774440713","0.3",,,"115.951684554653","0.34"
"1999-1992","0","33","0.41","54.18404","0.38","55.1","0.3","61","0.65","33.035678","0.41","0.274652598796629","0.19",,,"137.591277783483","0.62"
"2000-1993","0","42","0.62","64.70303","0.78","68.7","0.54","50","0.35","41.71747","0.62","0.3228979","0.51",,,"138.9","0.66"
"2001-1994","0","74","0.95","58.58728","0.57","75","1","75","1","73.861917","0.95","0.3896291","0.92",,,"39.1","0.03"
"2002-1995","0","29","0.3","61.6191","0.59","57.8","0.35","58","0.57","28.987431","0.3","0.3321676","0.65",,,"102.1","0.09"
"2003-1996","0","41","0.59","54.18404","0.38","71.7","0.7","48","0.22","41.363557","0.59","0.2729172","0.16",,,"124.3","0.41"
"2004-1997","9","25","0.19","55.67196","0.46","49.9","0.19","50","0.35","25","0.19","0.3306926","0.59",,,"122.3","0.38"
"2005-1998","45","17","0.05","54.18404","0.38","41.3","0.11","50","0.35","17.13724","0.05","0.2959036","0.27",,,"178.5","0.97"
"2006-1999","0","35","0.46","54.91657","0.41","74.2","0.76","62","0.7","35.168391","0.46","0.2581556","0.11",,,"105.1","0.12"
"2007-2000","0","45","0.65","64.48101","0.76","72.5","0.73","59","0.59","44.9522507","0.65","0.3949386","0.95","79.51612","1","135.8","0.59"
"2008-2001","0","75","1","71.35994","0.92","75","1","75","1","75","1","0.3367341","0.68","71.27822","0.55","173.4","0.91"
"2009-2002","0","29","0.32","64.7247","0.81","54.5","0.27","39","0.14","29.151499","0.32","0.2548608","0.05","71.93549","0.64","93.7","0.06"
"2010-2003","0","36","0.49","51.40907","0.22","69.5","0.62","57","0.51","35.862558","0.49","0.3181875","0.46","67.86694","0.27","111.1","0.25"
"2011-2004","0","36","0.51","63.07437","0.65","69.4","0.59","50","0.35","36.373229","0.51","0.3860355","0.89","70.60484","0.45","172.1","0.88"
"2012-2005","9","25","0.19","54.18404","0.38","51.3","0.24","55","0.43","25","0.19","0.3126506","0.43","77.48388","0.91","145.2","0.78"
"2013-2006","15","24","0.11","39.84176","0.03","67.2","0.51","57","0.51","23.755178","0.11","0.3603352","0.81","76.72983","0.82","115.4","0.28"
"2014-2007","0","39","0.54","47.17535","0.11","41.2","0.08","39","0.14","38.80599","0.54","0.3003055","0.32","64.28226","0.18","115.5","0.31"
"2015-2008","0","53","0.73","49.17258","0.19","64.2","0.43","45","0.19","53.386101","0.73","0.3490666","0.76","63.32258","0.09",,
"2016-2009","0","61","0.84","66.32312","0.84","75","1","53","0.41","61.248587","0.84","0.3319423","0.62","75.43952","0.73",,
"2017-2010","100","3","0.03","55.30775","0.43","40.1","0.05","30","0.03","3.168918","0.03","0.3632534","0.84","68.00403","0.36",,
"2018-2011","0","59","0.81","75","1","75","1","75","1","59.220266","0.81","0.4008888","0.97",,,,
"2019-2012","0","66","0.86","75","1","75","1","75","1","66.126734","0.86","0.4099211","1",,,,
