"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","75","1","70.19328","0.86","75","1","75","1","75","1","0.216314901535787","0.86",,,"27.4929726562832","0.81"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.233791518866983","1",,,"11.4299456652895","0.31"
"1998-1991","0","71","0.84","52.34409","0.22","51.3","0.46","69","0.73","71.03996","0.84","0.158391141881522","0.05",,,"14.0479592995652","0.41"
"1999-1992","0","43","0.57","51.31346","0.19","39.3","0.22","33","0.05","43.42649","0.57","0.171328714688862","0.3",,,"12.8939632582238","0.34"
"2000-1993","13","25","0.22","53.33143","0.3","36.3","0.16","32","0.03","25","0.22","0.1931403","0.57",,,"3.3","0.19"
"2001-1994","57","15","0.14","48.97194","0.11","44.9","0.27","66","0.68","14.795443","0.14","0.2241428","0.95",,,"6.7","0.22"
"2002-1995","24","23","0.19","53.22216","0.27","49.2","0.38","50","0.46","22.500653","0.19","0.1666129","0.22",,,"2.2","0.12"
"2003-1996","0","31","0.35","54.33537","0.35","51.1","0.43","54","0.57","31.383013","0.35","0.164294","0.16",,,"22.6","0.66"
"2004-1997","0","28","0.3","51.31346","0.19","35.6","0.11","50","0.46","28.23876","0.3","0.2026355","0.65",,,"1.8","0.06"
"2005-1998","0","71","0.86","64.10548","0.7","70.6","0.81","50","0.46","71.139035","0.86","0.1759718","0.35",,,"26.2","0.78"
"2006-1999","2","27","0.24","51.31346","0.19","45","0.3","37","0.11","27.439713","0.24","0.1845344","0.41",,,"20.7","0.59"
"2007-2000","0","35","0.41","69.01329","0.84","70.7","0.84","75","1","34.779942","0.41","0.2112811","0.84","39.8871","1","46.9","1"
"2008-2001","0","34","0.38","63.92949","0.68","70.9","0.86","75","1","33.810663","0.38","0.1822358","0.38","32.7258","0.36","30.4","0.84"
"2009-2002","0","39","0.54","62.08569","0.51","68.6","0.76","52","0.51","39.015656","0.54","0.1648766","0.19","33.24194","0.45","24.3","0.69"
"2010-2003","0","47","0.62","73.04913","0.92","75","1","74","0.78","46.980806","0.62","0.1617104","0.11","34.91936","0.64","39.5","0.97"
"2011-2004","0","63","0.81","67.11563","0.78","57.8","0.59","47","0.22","63.188816","0.81","0.2012803","0.62","28.95161","0.18","13.8","0.38"
"2012-2005","0","38","0.49","58.27047","0.43","54.2","0.49","61","0.62","37.7397863","0.49","0.2104426","0.81","37.14516","0.82","25.7","0.72"
"2013-2006","64","13","0.11","39.83233","0.03","38.4","0.19","50","0.46","13.344316","0.11","0.185059","0.43","28.41935","0.09","2.2","0.12"
"2014-2007","0","50","0.65","55.91381","0.38","44.4","0.24","50","0.46","50","0.65","0.2087025","0.76","37.32258","0.91","17.7","0.5"
"2015-2008","100","0","0.03","40.83615","0.05","27.1","0.05","50","0.46","0","0.03","0.1677519","0.24","29.17742","0.27",,
"2016-2009","0","58","0.78","68.72586","0.81","64","0.68","52","0.51","58.429925","0.78","0.2166924","0.89","36.03226","0.73",,
"2017-2010","0","45","0.59","70.33283","0.89","57.1","0.57","50","0.46","45.23774","0.59","0.2207463","0.92","33.67742","0.55",,
"2018-2011","0","54","0.73","75","1","67.9","0.73","75","1","53.972123","0.73","0.2036502","0.7",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2326914","0.97",,,,
