"","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"Gedayasu","0.09","0.16","0.66","0.38","0.97","0.19","0.62","0.25","0.88","0.69","0.81","0.34","0.31","1","0.5","0.12","0.28","0.47","0.06","0.03","0.59","0.56","0.94","0.75","0.84","0.91","0.41","0.72","0.44","0.78","0.22","0.53",,,,,
"GelaMatebiya","0.81","0.03","0.41","0.69","0.94","0.47","0.66","0.78","0.19","0.91","0.5","0.31","0.56","0.09","0.22","0.62","0.97","0.28","0.12","0.06","0.59","0.34","0.75","0.38","1","0.88","0.53","0.84","0.44","0.72","0.16","0.25",,,,,
"Gendebta","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"Geneti","0.69","0.62","0.41","0.47","0.78","0.34","0.97","0.16","0.59","0.75","0.12","0.03","0.28","0.91","0.66","0.31","0.44","0.5","0.22","0.06","0.88","0.38","0.72","0.53","1","0.94","0.56","0.84","0.19","0.81","0.09","0.25",,,,,
"Genfel","0.22","0.03","0.94","0.09","1","0.38","0.44","0.19","0.88","0.59","0.62","0.53","0.75","0.31","0.81","0.41","0.66","0.16","0.28","0.06","0.72","0.12","0.69","0.5","0.97","0.84","0.56","0.91","0.34","0.78","0.25","0.47",,,,,
"Gera","0.75","0.09","0.47","0.5","0.84","0.19","0.88","0.03","0.38","0.41","0.91","0.31","0.56","0.53","0.78","0.34","0.62","0.22","0.25","0.16","0.72","0.12","0.69","0.44","0.97","0.94","0.59","1","0.28","0.81","0.06","0.66",,,,,
"Gerjale","0.72","0.31","0.5","0.84","0.69","0.22","1","0.19","0.47","0.62","0.38","0.03","0.56","0.94","0.66","0.06","0.41","0.59","0.16","0.12","0.88","0.28","0.75","0.53","0.81","0.97","0.44","0.91","0.25","0.78","0.09","0.34",,,,,
"GetskiMilesiley","0.69","0.19","0.31","0.56","1","0.59","0.09","0.03","0.66","0.91","0.72","0.53","0.47","0.34","0.84","0.41","0.62","0.22","0.28","0.06","0.78","0.16","0.75","0.5","0.97","0.88","0.44","0.94","0.25","0.81","0.12","0.38",,,,,
"Gijet","0.69","0.19","0.31","0.56","1","0.59","0.09","0.03","0.66","0.91","0.72","0.53","0.47","0.34","0.84","0.41","0.62","0.22","0.28","0.06","0.78","0.16","0.75","0.5","0.97","0.88","0.44","0.94","0.25","0.81","0.12","0.38",,,,,
"Ginaza","0.81","0.03","0.5","0.84","0.78","0.38","0.66","0.06","0.56","0.75","0.69","0.25","0.47","0.31","0.91","0.34","0.97","0.19","0.16","0.09","0.62","0.12","0.53","0.44","1","0.88","0.44","0.94","0.28","0.72","0.22","0.59",,,,,
"Golgolemalee","0.22","0.03","0.94","0.09","1","0.38","0.44","0.19","0.88","0.59","0.62","0.53","0.75","0.31","0.81","0.41","0.66","0.16","0.28","0.06","0.72","0.12","0.69","0.5","0.97","0.84","0.56","0.91","0.34","0.78","0.25","0.47",,,,,
"Goshedur","0.5","0.09","0.75","0.53","0.97","0.16","0.59","0.38","0.91","0.25","0.62","0.28","0.34","1","0.78","0.06","0.22","0.47","0.12","0.03","0.84","0.31","0.94","0.72","0.56","0.88","0.41","0.81","0.44","0.69","0.19","0.66",,,,,
"Goza","0.69","0.03","0.47","0.53","0.94","0.59","0.75","0.31","0.56","0.97","0.78","0.12","0.16","0.09","0.5","0.38","0.88","0.34","0.25","0.06","0.72","0.19","0.62","0.44","1","0.81","0.66","0.91","0.28","0.84","0.22","0.41",,,,,
"Grwre","0.75","0.09","0.47","0.5","0.84","0.19","0.88","0.03","0.38","0.41","0.91","0.31","0.56","0.53","0.78","0.34","0.62","0.22","0.25","0.16","0.72","0.12","0.69","0.44","0.97","0.94","0.59","1","0.28","0.81","0.06","0.66",,,,,
"GuemseAgamet","0.34","0.12","0.5","0.22","0.97","0.38","0.09","0.06","0.56","0.81","0.66","0.59","0.88","0.62","0.72","0.03","0.84","0.25","0.31","0.16","0.78","0.19","0.69","0.47","1","0.91","0.53","0.94","0.41","0.75","0.28","0.44",,,,,
"Guroro","0.81","0.06","0.25","0.72","0.94","0.53","0.34","0.03","0.56","0.66","0.38","0.19","0.47","0.44","0.88","0.59","0.84","0.16","0.28","0.09","0.75","0.22","0.69","0.5","1","0.91","0.62","0.97","0.31","0.78","0.12","0.41",,,,,
"Guya","0.81","0.06","0.25","0.72","0.94","0.53","0.34","0.03","0.56","0.66","0.38","0.19","0.47","0.44","0.88","0.59","0.84","0.16","0.28","0.09","0.75","0.22","0.69","0.5","1","0.91","0.62","0.97","0.31","0.78","0.12","0.41",,,,,
"Habees","0.22","0.03","0.94","0.09","1","0.38","0.44","0.19","0.88","0.59","0.62","0.53","0.75","0.31","0.81","0.41","0.66","0.16","0.28","0.06","0.72","0.12","0.69","0.5","0.97","0.84","0.56","0.91","0.34","0.78","0.25","0.47",,,,,
"Hadashtekli","0.69","0.19","0.31","0.56","1","0.59","0.09","0.03","0.66","0.91","0.72","0.53","0.47","0.34","0.84","0.41","0.62","0.22","0.28","0.06","0.78","0.16","0.75","0.5","0.97","0.88","0.44","0.94","0.25","0.81","0.12","0.38",,,,,
"HadeAlga","0.75","0.19","0.31","0.72","0.84","0.25","0.91","0.22","0.66","0.69","0.41","0.03","0.47","0.94","0.53","0.06","0.59","0.34","0.09","0.16","1","0.62","0.78","0.5","0.88","0.97","0.38","0.56","0.28","0.81","0.12","0.44",,,,,
"HadnetK","0.44","0.06","0.72","0.03","1","0.62","0.38","0.16","0.69","0.94","0.56","0.28","0.78","0.5","0.59","0.09","0.84","0.22","0.31","0.19","0.75","0.12","0.66","0.47","0.97","0.91","0.53","0.88","0.34","0.81","0.25","0.41",,,,,
"HadnetS","0.34","0.12","0.5","0.22","0.97","0.38","0.09","0.06","0.56","0.81","0.66","0.59","0.88","0.62","0.72","0.03","0.84","0.25","0.31","0.16","0.78","0.19","0.69","0.47","1","0.91","0.53","0.94","0.41","0.75","0.28","0.44",,,,,
"HadushAdi","0.34","0.12","0.5","0.22","0.97","0.38","0.09","0.06","0.56","0.81","0.66","0.59","0.88","0.62","0.72","0.03","0.84","0.25","0.31","0.16","0.78","0.19","0.69","0.47","1","0.91","0.53","0.94","0.41","0.75","0.28","0.44",,,,,
"HadushHiwet","0.34","0.12","0.5","0.22","0.97","0.38","0.09","0.06","0.56","0.81","0.66","0.59","0.88","0.62","0.72","0.03","0.84","0.25","0.31","0.16","0.78","0.19","0.69","0.47","1","0.91","0.53","0.94","0.41","0.75","0.28","0.44",,,,,
"HagereGenet","0.5","0.09","0.75","0.53","0.97","0.16","0.59","0.38","0.91","0.25","0.62","0.28","0.34","1","0.78","0.06","0.22","0.47","0.12","0.03","0.84","0.31","0.94","0.72","0.56","0.88","0.41","0.81","0.44","0.69","0.19","0.66",,,,,
"HagereSelamE","0.5","0.09","0.75","0.53","0.97","0.16","0.59","0.38","0.91","0.25","0.62","0.28","0.34","1","0.78","0.06","0.22","0.47","0.12","0.03","0.84","0.31","0.94","0.72","0.56","0.88","0.41","0.81","0.44","0.69","0.19","0.66",,,,,
"HagereSelamW","0.88","0.03","0.34","0.31","0.97","0.19","0.28","0.12","0.66","0.78","0.5","0.22","0.69","0.62","0.75","0.56","0.84","0.25","0.38","0.06","0.72","0.16","0.59","0.47","1","0.94","0.53","0.91","0.41","0.81","0.09","0.44",,,,,
"Hangoda","0.34","0.12","0.5","0.22","0.97","0.38","0.09","0.06","0.56","0.81","0.66","0.59","0.88","0.62","0.72","0.03","0.84","0.25","0.31","0.16","0.78","0.19","0.69","0.47","1","0.91","0.53","0.94","0.41","0.75","0.28","0.44",,,,,
"Hareko","0.78","0.12","0.75","0.25","0.69","0.62","0.53","0.03","0.59","0.81","0.44","0.06","0.56","0.72","0.47","0.38","0.94","0.22","0.34","0.16","0.84","0.31","0.66","0.28","1","0.91","0.5","0.97","0.19","0.88","0.09","0.41",,,,,
"Hawelti","0.69","0.62","0.41","0.47","0.78","0.34","0.97","0.16","0.59","0.75","0.12","0.03","0.28","0.91","0.66","0.31","0.44","0.5","0.22","0.06","0.88","0.38","0.72","0.53","1","0.94","0.56","0.84","0.19","0.81","0.09","0.25",,,,,
"Hayelom","0.44","0.09","0.88","0.31","0.94","0.41","0.03","0.06","0.75","0.69","0.84","0.53","0.78","0.59","0.72","0.34","0.5","0.19","0.25","0.12","0.66","0.22","0.62","0.47","1","0.91","0.56","0.97","0.28","0.81","0.16","0.38",,,,,
"Hintsa","0.88","0.06","0.44","0.38","0.97","0.47","0.19","0.03","0.78","0.69","0.81","0.28","0.56","0.62","0.66","0.41","0.72","0.16","0.22","0.09","0.75","0.25","0.59","0.53","1","0.94","0.53","0.94","0.31","0.84","0.12","0.34",,,,,
"HintsaWaza","0.88","0.06","0.44","0.38","0.97","0.47","0.19","0.03","0.78","0.69","0.81","0.28","0.56","0.62","0.66","0.41","0.72","0.16","0.22","0.09","0.75","0.25","0.59","0.53","1","0.94","0.53","0.94","0.31","0.84","0.12","0.34",,,,,
"HizbaTeklehymanot","0.69","0.62","0.41","0.47","0.78","0.34","0.97","0.16","0.59","0.75","0.12","0.03","0.28","0.91","0.66","0.31","0.44","0.5","0.22","0.06","0.88","0.38","0.72","0.53","1","0.94","0.56","0.84","0.19","0.81","0.09","0.25",,,,,
"ImbaRufael","0.75","0.09","0.47","0.5","0.84","0.19","0.88","0.03","0.38","0.41","0.91","0.31","0.56","0.53","0.78","0.34","0.62","0.22","0.25","0.16","0.72","0.12","0.69","0.44","0.97","0.94","0.59","1","0.28","0.81","0.06","0.66",,,,,
"Jijqe","0.81","0.06","0.25","0.72","0.94","0.53","0.34","0.03","0.56","0.66","0.38","0.19","0.47","0.44","0.88","0.59","0.84","0.16","0.28","0.09","0.75","0.22","0.69","0.5","1","0.91","0.62","0.97","0.31","0.78","0.12","0.41",,,,,
"JimanDeregeha","0.81","0.03","0.41","0.69","0.94","0.47","0.66","0.78","0.19","0.91","0.5","0.31","0.56","0.09","0.22","0.62","0.97","0.28","0.12","0.06","0.59","0.34","0.75","0.38","1","0.88","0.53","0.84","0.44","0.72","0.16","0.25",,,,,
"Jira","0.5","0.09","0.69","0.78","0.53","0.47","0.81","0.03","0.25","0.34","0.97","0.06","0.62","0.56","0.75","0.91","0.38","0.19","0.28","0.12","0.72","0.22","0.66","0.44","1","0.84","0.59","0.94","0.31","0.88","0.16","0.41",,,,,
"kabe","0.81","0.03","0.5","0.84","0.78","0.38","0.66","0.06","0.56","0.75","0.69","0.25","0.47","0.31","0.91","0.34","0.97","0.19","0.16","0.09","0.62","0.12","0.53","0.44","1","0.88","0.44","0.94","0.28","0.72","0.22","0.59",,,,,
"Karima","0.09","0.16","0.66","0.38","0.97","0.19","0.62","0.25","0.88","0.69","0.81","0.34","0.31","1","0.5","0.12","0.28","0.47","0.06","0.03","0.59","0.56","0.94","0.75","0.84","0.91","0.41","0.72","0.44","0.78","0.22","0.53",,,,,
"Keregna","0.81","0.03","0.5","0.84","0.78","0.38","0.66","0.06","0.56","0.75","0.69","0.25","0.47","0.31","0.91","0.34","0.97","0.19","0.16","0.09","0.62","0.12","0.53","0.44","1","0.88","0.44","0.94","0.28","0.72","0.22","0.59",,,,,
"Kihen","0.44","0.06","0.72","0.03","1","0.62","0.38","0.16","0.69","0.94","0.56","0.28","0.78","0.5","0.59","0.09","0.84","0.22","0.31","0.19","0.75","0.12","0.66","0.47","0.97","0.91","0.53","0.88","0.34","0.81","0.25","0.41",,,,,
"Kita","0.62","0.03","0.41","0.59","1","0.31","0.72","0.75","0.47","0.28","0.66","0.19","0.53","0.09","0.84","0.56","0.94","0.22","0.25","0.06","0.69","0.34","0.88","0.5","0.97","0.91","0.44","0.78","0.16","0.81","0.12","0.38",,,,,
"Korme","0.72","0.31","0.5","0.84","0.69","0.22","1","0.19","0.47","0.62","0.38","0.03","0.56","0.94","0.66","0.06","0.41","0.59","0.16","0.12","0.88","0.28","0.75","0.53","0.81","0.97","0.44","0.91","0.25","0.78","0.09","0.34",,,,,
"Ksadacki","0.91","0.03","0.97","0.53","0.31","0.34","0.84","0.06","0.62","0.44","0.41","0.25","0.88","0.69","0.28","0.78","0.75","0.19","0.22","0.09","0.56","0.12","0.66","0.5","1","0.81","0.59","0.94","0.38","0.72","0.16","0.47",,,,,
"Kudo","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"Kuluferha","0.53","0.03","0.38","0.66","0.69","0.59","0.62","0.31","0.94","0.88","0.44","0.34","0.25","0.91","0.47","0.28","0.06","0.19","0.22","0.12","0.72","0.12","0.81","0.56","1","0.84","0.75","0.97","0.41","0.78","0.16","0.5",,,,,
"KuluGizeLemlem","0.78","0.16","0.5","0.97","0.84","0.12","0.75","0.28","0.41","0.56","0.44","0.03","0.59","0.69","0.53","0.22","0.47","0.31","0.09","0.06","0.72","0.25","0.88","0.94","1","0.91","0.38","0.66","0.34","0.62","0.19","0.81",,,,,
"LaelayDayu","0.78","0.16","0.5","0.97","0.84","0.12","0.75","0.28","0.41","0.56","0.44","0.03","0.59","0.69","0.53","0.22","0.47","0.31","0.09","0.06","0.72","0.25","0.88","0.94","1","0.91","0.38","0.66","0.34","0.62","0.19","0.81",,,,,
"Laelayhahaile","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"LaelayMegariaTsemri","0.81","0.03","0.59","0.19","0.88","0.28","0.31","0.25","1","0.75","0.47","0.62","0.5","0.44","0.53","0.34","0.66","0.16","0.22","0.06","0.69","0.12","0.84","0.56","0.97","0.91","0.72","0.94","0.41","0.78","0.09","0.38",,,,,
"Lalaylogomti","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"Ledy","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"Lemlem","0.94","0.03","0.28","0.38","0.97","0.62","0.81","0.16","0.19","0.75","0.59","0.53","0.31","0.84","0.06","0.5","0.88","0.25","0.34","0.09","0.78","0.41","0.66","0.47","1","0.69","0.56","0.91","0.22","0.72","0.12","0.44",,,,,
"LemlemArena","0.78","0.12","0.75","0.25","0.69","0.62","0.53","0.03","0.59","0.81","0.44","0.06","0.56","0.72","0.47","0.38","0.94","0.22","0.34","0.16","0.84","0.31","0.66","0.28","1","0.91","0.5","0.97","0.19","0.88","0.09","0.41",,,,,
"Libo ","0.94","0.06","0.25","0.31","0.78","0.72","0.62","0.03","0.59","0.84","0.56","0.16","0.5","0.34","0.81","0.44","1","0.22","0.28","0.12","0.69","0.09","0.66","0.53","0.97","0.88","0.47","0.91","0.38","0.75","0.19","0.41",,,,,
"Limaat","0.78","0.16","0.5","0.97","0.84","0.12","0.75","0.28","0.41","0.56","0.44","0.03","0.59","0.69","0.53","0.22","0.47","0.31","0.09","0.06","0.72","0.25","0.88","0.94","1","0.91","0.38","0.66","0.34","0.62","0.19","0.81",,,,,
"Limat","0.81","0.06","0.25","0.72","0.94","0.53","0.34","0.03","0.56","0.66","0.38","0.19","0.47","0.44","0.88","0.59","0.84","0.16","0.28","0.09","0.75","0.22","0.69","0.5","1","0.91","0.62","0.97","0.31","0.78","0.12","0.41",,,,,
"Lul","0.09","0.16","0.66","0.38","0.97","0.19","0.62","0.25","0.88","0.69","0.81","0.34","0.31","1","0.5","0.12","0.28","0.47","0.06","0.03","0.59","0.56","0.94","0.75","0.84","0.91","0.41","0.72","0.44","0.78","0.22","0.53",,,,,
"LusinaAbegeldi","0.81","0.03","0.41","0.69","0.94","0.47","0.66","0.78","0.19","0.91","0.5","0.31","0.56","0.09","0.22","0.62","0.97","0.28","0.12","0.06","0.59","0.34","0.75","0.38","1","0.88","0.53","0.84","0.44","0.72","0.16","0.25",,,,,
"Maekelawi","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"MaekelSegli","0.53","0.03","0.81","0.94","0.84","0.62","0.38","0.16","0.78","0.88","0.22","0.28","0.75","0.56","0.5","0.31","0.47","0.12","0.25","0.06","0.59","0.19","0.69","0.44","1","0.91","0.66","0.97","0.34","0.72","0.09","0.41",,,,,
"MahbereWeyni","0.44","0.06","0.72","0.03","1","0.62","0.38","0.16","0.69","0.94","0.56","0.28","0.78","0.5","0.59","0.09","0.84","0.22","0.31","0.19","0.75","0.12","0.66","0.47","0.97","0.91","0.53","0.88","0.34","0.81","0.25","0.41",,,,,
"MariamShewito","0.25","0.03","0.94","0.69","0.84","0.5","1","0.19","0.53","0.47","0.44","0.59","0.72","0.31","0.38","0.62","0.28","0.16","0.22","0.06","0.66","0.09","0.78","0.56","0.97","0.88","0.75","0.91","0.34","0.81","0.12","0.41",,,,,
"Martadios","0.94","0.06","0.25","0.31","0.78","0.72","0.62","0.03","0.59","0.84","0.56","0.16","0.5","0.34","0.81","0.44","1","0.22","0.28","0.12","0.69","0.09","0.66","0.53","0.97","0.88","0.47","0.91","0.38","0.75","0.19","0.41",,,,,
"MayChekemte","0.5","0.06","0.66","0.28","0.88","0.59","0.38","0.03","0.62","0.94","0.22","0.53","0.44","0.81","0.56","0.69","0.41","0.19","0.25","0.09","0.75","0.12","0.78","0.47","1","0.91","0.72","0.97","0.31","0.84","0.16","0.34",,,,,
"MayNebri","0.66","0.31","0.56","0.59","0.97","0.5","0.19","0.03","0.72","0.91","0.28","0.44","0.88","0.41","0.53","0.22","0.62","0.16","0.25","0.06","0.75","0.12","0.78","0.47","1","0.84","0.69","0.94","0.34","0.81","0.09","0.38",,,,,
"Maysuru","0.81","0.03","0.59","0.19","0.88","0.28","0.31","0.25","1","0.75","0.47","0.62","0.5","0.44","0.53","0.34","0.66","0.16","0.22","0.06","0.69","0.12","0.84","0.56","0.97","0.91","0.72","0.94","0.41","0.78","0.09","0.38",,,,,
"MayTeklia","0.88","0.06","0.44","0.38","0.97","0.47","0.19","0.03","0.78","0.69","0.81","0.28","0.56","0.62","0.66","0.41","0.72","0.16","0.22","0.09","0.75","0.25","0.59","0.53","1","0.94","0.53","0.94","0.31","0.84","0.12","0.34",,,,,
"Mearey","0.84","0.19","0.28","0.44","0.78","0.41","0.81","0.03","0.47","0.88","0.91","0.06","0.25","0.53","0.38","0.5","0.97","0.31","0.16","0.09","0.59","0.66","0.72","0.62","1","0.69","0.56","0.94","0.22","0.75","0.12","0.34",,,,,
"Mechare","0.88","0.5","0.69","0.62","0.81","0.22","0.41","0.16","0.56","0.91","0.44","0.03","0.34","0.97","0.53","0.12","0.66","0.47","0.19","0.09","0.75","0.28","0.84","0.38","1","0.94","0.59","0.72","0.25","0.78","0.06","0.31",,,,,
"Mechena","0.81","0.03","0.41","0.69","0.94","0.47","0.66","0.78","0.19","0.91","0.5","0.31","0.56","0.09","0.22","0.62","0.97","0.28","0.12","0.06","0.59","0.34","0.75","0.38","1","0.88","0.53","0.84","0.44","0.72","0.16","0.25",,,,,
"MehalGoncha","0.22","0.16","0.78","0.56","1","0.44","0.19","0.38","0.81","0.34","0.69","0.25","0.62","0.97","0.66","0.28","0.47","0.12","0.06","0.03","0.84","0.31","0.94","0.59","0.88","0.91","0.5","0.75","0.41","0.72","0.09","0.53",,,,,
"Mekan ","0.72","0.31","0.5","0.84","0.69","0.22","1","0.19","0.47","0.62","0.38","0.03","0.56","0.94","0.66","0.06","0.41","0.59","0.16","0.12","0.88","0.28","0.75","0.53","0.81","0.97","0.44","0.91","0.25","0.78","0.09","0.34",,,,,
"MekaneGenet","0.38","0.03","0.62","0.47","1","0.28","0.56","0.25","0.91","0.19","0.84","0.44","0.41","0.97","0.53","0.22","0.75","0.31","0.09","0.06","0.94","0.16","0.81","0.66","0.88","0.78","0.34","0.69","0.59","0.72","0.12","0.5",,,,,
"Melabesh","0.5","0.09","0.75","0.53","0.97","0.16","0.59","0.38","0.91","0.25","0.62","0.28","0.34","1","0.78","0.06","0.22","0.47","0.12","0.03","0.84","0.31","0.94","0.72","0.56","0.88","0.41","0.81","0.44","0.69","0.19","0.66",,,,,
"MendereMariam","0.75","0.06","0.41","0.66","0.97","0.38","0.62","0.28","0.5","0.88","0.78","0.03","0.31","0.09","0.91","0.69","0.44","0.25","0.22","0.12","0.59","0.16","0.72","0.53","1","0.84","0.56","0.94","0.34","0.81","0.19","0.47",,,,,
"Menegobena","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"Menji","0.81","0.06","0.25","0.72","0.94","0.53","0.34","0.03","0.56","0.66","0.38","0.19","0.47","0.44","0.88","0.59","0.84","0.16","0.28","0.09","0.75","0.22","0.69","0.5","1","0.91","0.62","0.97","0.31","0.78","0.12","0.41",,,,,
"Mergech","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"Mesanu","0.44","0.06","0.72","0.03","1","0.62","0.38","0.16","0.69","0.94","0.56","0.28","0.78","0.5","0.59","0.09","0.84","0.22","0.31","0.19","0.75","0.12","0.66","0.47","0.97","0.91","0.53","0.88","0.34","0.81","0.25","0.41",,,,,
"Mesehle","0.53","0.03","0.38","0.66","0.69","0.59","0.62","0.31","0.94","0.88","0.44","0.34","0.25","0.91","0.47","0.28","0.06","0.19","0.22","0.12","0.72","0.12","0.81","0.56","1","0.84","0.75","0.97","0.41","0.78","0.16","0.5",,,,,
"Meswaeti ","0.72","0.31","0.5","0.84","0.69","0.22","1","0.19","0.47","0.62","0.38","0.03","0.56","0.94","0.66","0.06","0.41","0.59","0.16","0.12","0.88","0.28","0.75","0.53","0.81","0.97","0.44","0.91","0.25","0.78","0.09","0.34",,,,,
"Metkel","0.88","0.03","0.34","0.31","0.97","0.19","0.28","0.12","0.66","0.78","0.5","0.22","0.69","0.62","0.75","0.56","0.84","0.25","0.38","0.06","0.72","0.16","0.59","0.47","1","0.94","0.53","0.91","0.41","0.81","0.09","0.44",,,,,
"MetkelLemat","0.94","0.03","0.28","0.38","0.97","0.62","0.81","0.16","0.19","0.75","0.59","0.53","0.31","0.84","0.06","0.5","0.88","0.25","0.34","0.09","0.78","0.41","0.66","0.47","1","0.69","0.56","0.91","0.22","0.72","0.12","0.44",,,,,
"Mezbr","0.81","0.03","0.59","0.19","0.88","0.28","0.31","0.25","1","0.75","0.47","0.62","0.5","0.44","0.53","0.34","0.66","0.16","0.22","0.06","0.69","0.12","0.84","0.56","0.97","0.91","0.72","0.94","0.41","0.78","0.09","0.38",,,,,
"MichelDebre","0.75","0.06","0.41","0.66","0.97","0.38","0.62","0.28","0.5","0.88","0.78","0.03","0.31","0.09","0.91","0.69","0.44","0.25","0.22","0.12","0.59","0.16","0.72","0.53","1","0.84","0.56","0.94","0.34","0.81","0.19","0.47",,,,,
"Miraf","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"Misema","0.69","0.03","0.09","0.81","0.84","0.06","0.53","0.12","0.5","0.78","0.94","0.38","0.22","0.41","0.88","0.91","0.44","0.28","0.31","0.19","0.47","0.16","0.72","0.56","1","0.62","0.66","0.97","0.34","0.75","0.25","0.59",,,,,
"Mitad","0.81","0.03","0.5","0.84","0.78","0.38","0.66","0.06","0.56","0.75","0.69","0.25","0.47","0.31","0.91","0.34","0.97","0.19","0.16","0.09","0.62","0.12","0.53","0.44","1","0.88","0.44","0.94","0.28","0.72","0.22","0.59",,,,,
"MitinaYimach","0.38","0.03","0.62","0.47","1","0.28","0.56","0.25","0.91","0.19","0.84","0.44","0.41","0.97","0.53","0.22","0.75","0.31","0.09","0.06","0.94","0.16","0.81","0.66","0.88","0.78","0.34","0.69","0.59","0.72","0.12","0.5",,,,,
"Mozen","0.25","0.12","0.91","0.28","0.81","0.22","0.72","0.19","0.88","0.66","0.47","0.09","0.5","1","0.56","0.31","0.53","0.69","0.03","0.06","0.62","0.41","0.84","0.59","0.78","0.97","0.34","0.44","0.75","0.94","0.16","0.38",,,,,
"Mozutey","0.66","0.31","0.56","0.59","0.97","0.5","0.19","0.03","0.72","0.91","0.28","0.44","0.88","0.41","0.53","0.22","0.62","0.16","0.25","0.06","0.75","0.12","0.78","0.47","1","0.84","0.69","0.94","0.34","0.81","0.09","0.38",,,,,
"Mtsaiwerki","0.81","0.06","0.25","0.72","0.94","0.53","0.34","0.03","0.56","0.66","0.38","0.19","0.47","0.44","0.88","0.59","0.84","0.16","0.28","0.09","0.75","0.22","0.69","0.5","1","0.91","0.62","0.97","0.31","0.78","0.12","0.41",,,,,
"Nagash","0.22","0.03","0.94","0.09","1","0.38","0.44","0.19","0.88","0.59","0.62","0.53","0.75","0.31","0.81","0.41","0.66","0.16","0.28","0.06","0.72","0.12","0.69","0.5","0.97","0.84","0.56","0.91","0.34","0.78","0.25","0.47",,,,,
"Nebarhadinet","0.94","0.03","0.28","0.38","0.97","0.62","0.81","0.16","0.19","0.75","0.59","0.53","0.31","0.84","0.06","0.5","0.88","0.25","0.34","0.09","0.78","0.41","0.66","0.47","1","0.69","0.56","0.91","0.22","0.72","0.12","0.44",,,,,
"Nefasit","0.53","0.03","0.38","0.66","0.69","0.59","0.62","0.31","0.94","0.88","0.44","0.34","0.25","0.91","0.47","0.28","0.06","0.19","0.22","0.12","0.72","0.12","0.81","0.56","1","0.84","0.75","0.97","0.41","0.78","0.16","0.5",,,,,
"Negedebrhan","0.75","0.09","0.47","0.5","0.84","0.19","0.88","0.03","0.38","0.41","0.91","0.31","0.56","0.53","0.78","0.34","0.62","0.22","0.25","0.16","0.72","0.12","0.69","0.44","0.97","0.94","0.59","1","0.28","0.81","0.06","0.66",,,,,
"Niquara","0.62","0.03","0.41","0.59","1","0.31","0.72","0.75","0.47","0.28","0.66","0.19","0.53","0.09","0.84","0.56","0.94","0.22","0.25","0.06","0.69","0.34","0.88","0.5","0.97","0.91","0.44","0.78","0.16","0.81","0.12","0.38",,,,,
