"","Name","Region","Timing","1983-1976","1984-1977","1985-1978","1986-1979","1987-1980","1988-1981","1989-1982","1990-1983","1991-1984","1992-1985","1993-1986","1994-1987","1995-1988","1996-1989","1997-1990","1998-1991","1999-1992","2000-1993","2001-1994","2002-1995","2003-1996","2004-1997","2005-1998","2006-1999","2007-2000","2008-2001","2009-2002","2010-2003","2011-2004","2012-2005","2013-2006","2014-2007","2015-2008","2016-2009","2017-2010","2018-2011","2019-2012"
"286","Kudo","Ahferom","Late","38","0","0","0","59","0","0","0","69","0","0","0","0","30","0","0","0","0","4","27","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","28"
"287","Kuluferha","Medebay-Zana","Early","0","92","0","0","0","0","0","98","34","1","0","0","0","0","0","0","0","20","73","59","28","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Kuluferha","Medebay-Zana","Late","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","3","0","36","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"289","KuluGizeLemlem","Alamata","Early","0","100","100","0","100","100","100","100","100","100","100","100","100","0","0","100","100","0","0","0","100","100","100","100","100","0","100","100","0","0","100","100","100","100","0","100","0"
"290","KuluGizeLemlem","Alamata","Late","40","100","0","17","68","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","44","100","0","0","0","0"
"291","LaelayDayu","Alamata","Early","0","100","100","0","100","100","100","100","100","100","100","100","100","0","0","100","100","100","0","0","100","100","100","100","100","0","100","100","0","100","100","100","100","100","0","100","0"
"292","LaelayDayu","Alamata","Late","17","92","0","12","76","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","44","0","0","0","0","0","0","0","0","0","41","100","0","0","0","0"
"293","Laelayhahaile","Ahferom","Early","0","0","100","0","0","100","100","100","0","100","0","0","100","0","0","0","100","0","0","100","0","0","0","0","0","100","0","100","0","0","100","100","100","0","100","100","0"
"294","Laelayhahaile","Ahferom","Late","38","0","0","0","59","0","0","0","69","0","0","0","0","30","0","0","0","0","4","27","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","28"
"295","LaelayMegariaTsemri","Ahferom","Early","0","0","0","0","0","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","100","0","0","100","100","100","0","100","100","0"
"296","LaelayMegariaTsemri","Ahferom","Late","8","9","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","1","26","0","34","0","0","0","0","0","0","46","0","0","0","0","0","0","0","77"
"297","Lalaylogomti","Adwa","Early","0","28","81","0","0","0","2","100","73","100","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","15","0","0","0","0","0","34","100","0","0","0","0"
"298","Lalaylogomti","Adwa","Late","0","54","0","0","39","0","0","50","0","0","0","0","0","0","0","0","0","0","67","0","0","58","0","0","0","0","0","37","0","0","9","0","3","0","0","0","42"
"299","Ledy","Shebel Berenta","Early","21","0","100","0","0","11","49","0","0","18","0","0","0","0","0","0","0","0","0","0","12","0","30","0","0","0","0","0","0","0","0","0","0","0","100","0","0"
"300","Ledy","Shebel Berenta","Late","46","44","0","0","27","0","0","0","0","33","0","0","0","0","0","0","0","0","0","3","0","8","0","0","0","0","0","23","0","0","0","0","82","0","0","0","0"
"301","Lemlem","TanquaAbergele","Early","0","0","100","0","0","0","0","7","0","53","0","0","43","0","0","0","0","0","0","0","0","0","0","0","100","9","0","0","0","0","75","0","100","0","100","0","0"
"302","Lemlem","TanquaAbergele","Late","41","60","0","0","4","0","0","41","0","47","0","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","1","0","15","0","0","0","43","0","0","0","0"
"303","LemlemArena","Samre","Early","0","0","100","0","0","100","0","41","0","99","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","100","0","0","100","79","0"
"304","LemlemArena","Samre","Late","49","78","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","25","0","9","0","0","0","0","0","0","0","0","0","26","7","0","0","0","0"
"305","Libo ","Libo Kemkem","Early","0","0","6","0","0","0","0","0","0","100","0","0","0","0","0","0","0","2","0","0","0","52","0","0","0","0","0","42","0","0","0","12","0","0","3","0","0"
"306","Libo ","Libo Kemkem","Late","0","1","0","0","54","0","0","0","0","35","0","0","40","0","40","0","0","0","0","0","0","56","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0"
"307","Limaat","Alamata","Early","0","100","100","0","100","100","100","100","100","100","100","100","100","0","0","100","100","0","0","0","100","100","100","100","100","0","100","100","0","0","100","100","100","100","0","100","0"
"308","Limaat","Alamata","Late","40","100","0","17","68","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","44","100","0","0","0","0"
"309","Limat","Tanqua-Abergele","Early","0","100","12","0","0","0","0","93","0","100","0","0","0","0","0","0","0","0","89","0","0","0","0","0","38","100","0","0","0","0","74","34","0","0","0","0","0"
"310","Limat","Tanqua-Abergele","Late","0","37","0","0","0","0","0","67","0","29","0","0","0","31","0","0","0","0","0","28","0","10","0","0","0","0","0","19","0","0","7","0","0","0","0","0","0"
"311","Lul","Enesie Sar Midir","Early","1","0","100","0","65","0","0","100","0","96","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0","100","0","0"
"312","Lul","Enesie Sar Midir","Late","15","3","0","0","44","0","0","24","0","85","51","0","0","0","0","0","0","0","0","0","0","9","0","34","0","0","0","0","0","0","0","0","41","0","0","0","0"
"313","LusinaAbegeldi","Ibinat","Early","1","0","0","0","0","0","0","61","0","100","48","0","83","0","0","100","0","0","0","0","0","0","0","100","0","0","0","0","0","0","13","0","0","0","82","0","0"
"314","LusinaAbegeldi","Ibinat","Late","26","8","0","15","83","0","0","0","0","14","29","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","Maekelawi","WiereLahe","Early","0","73","71","0","0","0","0","0","66","100","0","0","54","0","0","0","0","0","100","100","0","0","0","0","0","0","76","0","0","0","0","0","1","0","0","0","0"
"316","Maekelawi","WiereLahe","Late","0","44","0","0","10","0","0","58","0","0","0","0","0","0","58","0","0","0","58","21","0","41","0","0","0","0","0","0","0","0","3","0","0","0","0","0","9"
"317","MaekelSegli","WiereLahe","Early","0","82","13","0","0","0","0","1","0","100","0","0","23","0","0","0","0","0","81","100","63","0","0","0","0","0","0","0","0","0","0","0","69","0","0","0","0"
"318","MaekelSegli","WiereLahe","Late","0","50","0","0","0","0","0","48","0","46","0","0","0","0","0","0","0","0","22","16","0","25","0","68","0","0","0","10","0","0","0","0","0","0","1","0","0"
"319","MahbereWeyni","KinteAwelo","Early","0","0","0","0","0","100","100","100","0","100","0","0","0","0","0","0","100","0","100","100","0","100","100","0","0","0","100","0","0","0","100","0","0","0","0","0","100"
"320","MahbereWeyni","KinteAwelo","Late","0","5","0","0","86","0","0","0","0","43","0","0","0","0","0","0","0","0","1","58","41","11","0","0","0","6","0","0","0","0","0","0","0","0","25","0","0"
"321","MariamShewito","Adwa","Early","0","0","89","0","0","0","100","100","14","0","0","0","0","0","0","0","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","100","0","0"
"322","MariamShewito","Adwa","Late","34","51","0","0","0","0","30","24","0","0","0","0","0","0","0","0","0","0","13","0","0","48","0","0","0","0","0","17","0","0","0","0","2","0","0","0","48"
"323","Martadios","Libo Kemkem","Early","0","0","6","0","0","0","0","0","0","100","0","0","0","0","0","0","0","2","0","0","0","52","0","0","0","0","0","42","0","0","0","12","0","0","3","0","0"
"324","Martadios","Libo Kemkem","Late","0","1","0","0","54","0","0","0","0","35","0","0","40","0","40","0","0","0","0","0","0","56","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0"
"325","MayChekemte","Werieleke","Early","0","0","0","0","0","0","100","0","0","100","0","0","0","0","0","0","100","0","100","100","0","0","0","0","0","100","0","0","0","0","0","100","100","0","0","0","0"
"326","MayChekemte","Werieleke","Late","30","0","0","0","73","0","0","32","0","0","0","0","0","0","40","0","0","0","40","0","0","40","0","0","0","0","0","14","0","0","1","0","0","0","0","0","48"
"327","MayNebri","Werieleke","Early","0","100","100","0","0","100","100","100","0","100","0","100","100","0","0","0","100","0","100","100","0","0","0","100","0","0","100","100","0","0","100","100","0","0","100","0","0"
"328","MayNebri","Werieleke","Late","76","0","0","0","57","0","0","0","0","0","0","0","0","65","0","0","0","0","0","73","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","27"
"329","Maysuru","Ahferom","Early","0","0","100","0","0","100","100","100","100","0","0","0","100","0","0","0","100","0","0","100","0","0","0","0","0","100","0","0","0","0","100","100","100","0","100","100","0"
"330","Maysuru","Ahferom","Late","18","0","0","0","40","0","0","0","22","28","0","0","0","48","0","0","0","0","0","0","0","0","0","65","0","0","0","0","35","0","0","0","0","0","0","0","66"
"331","MayTeklia","Samre","Early","0","11","89","0","0","100","0","83","0","31","0","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","0","0","0","22","0","75","55","0","0","0","0"
"332","MayTeklia","Samre","Late","70","11","0","0","8","0","39","10","0","16","0","0","0","0","0","0","0","0","16","35","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0"
"333","Mearey","TanquaAbergele","Early","0","0","100","0","0","0","0","7","0","53","0","0","43","0","0","0","0","0","0","0","0","0","0","0","100","9","0","0","0","0","75","0","100","0","100","0","0"
"334","Mearey","TanquaAbergele","Late","41","60","0","0","4","0","0","41","0","47","0","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","1","0","15","0","0","0","43","0","0","0","0"
"335","Mechare","RayaAzebo","Early","0","100","100","100","100","100","100","100","0","100","0","100","100","0","0","100","100","100","0","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"336","Mechare","RayaAzebo","Late","0","85","0","15","85","0","0","0","0","17","0","0","0","0","0","0","0","3","0","0","0","70","0","0","0","0","0","0","0","0","0","17","94","0","0","9","0"
"337","Mechena","Ibinat","Early","82","0","8","0","0","0","0","0","0","87","0","0","0","0","0","0","32","0","0","0","0","74","0","0","0","0","0","17","0","0","81","32","0","0","2","0","0"
"338","Mechena","Ibinat","Late","0","71","0","0","54","0","0","0","0","39","0","0","41","0","32","0","0","0","0","0","1","60","0","0","0","0","0","11","0","0","0","0","0","0","0","0","10"
"339","MehalGoncha","Goncha Siso Enesie","Early","68","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","6","85","0","0","0","52","0","24","0","0","0","0","100","0","0"
"340","MehalGoncha","Goncha Siso Enesie","Late","31","22","0","0","32","0","0","0","0","90","22","0","0","0","0","0","0","0","0","0","0","40","0","40","0","0","0","0","2","0","0","0","7","0","0","0","0"
"341","Mekan ","Endamekoni","Early","100","100","100","100","100","100","100","100","0","100","100","100","100","0","0","100","100","100","0","100","0","100","100","100","0","0","100","100","100","100","100","100","100","100","100","0","100"
"342","Mekan ","Endamekoni","Late","18","100","0","9","80","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","46","94","0","0","0","3"
"343","MekaneGenet","Enesie Sar Midir","Early","58","0","0","0","28","0","100","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","100","8","0","0","0","0","57","69","0","0","0","100","0","0"
"344","MekaneGenet","Enesie Sar Midir","Late","48","35","0","0","49","0","0","0","0","68","62","0","0","0","0","0","0","0","0","0","0","41","0","62","0","0","0","0","0","0","0","0","19","0","0","0","0"
"345","Melabesh","Enesie Sar Midir","Early","14","0","100","0","100","0","100","0","0","54","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0","100","0","0"
"346","Melabesh","Enesie Sar Midir","Late","6","0","0","18","17","0","0","0","0","83","21","0","0","0","0","0","0","0","0","0","0","2","0","18","0","0","0","0","7","0","0","0","45","0","0","0","0"
"347","MendereMariam","Libo Kemkem","Early","36","0","80","0","0","0","0","93","0","41","0","0","2","0","0","0","0","70","0","0","0","44","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"348","MendereMariam","Libo Kemkem","Late","0","0","0","0","0","0","11","12","0","15","0","0","0","0","44","0","0","0","0","0","0","59","0","0","25","0","0","0","0","0","0","9","0","0","0","0","0"
"349","Menegobena","Shebel Berenta","Early","63","0","100","0","0","0","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","100","0","0"
"350","Menegobena","Shebel Berenta","Late","17","37","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","25","0","8","0","0","0","38","0","0","0","0","77","0","0","0","0"
"351","Menji","KolaTembien","Early","0","100","44","0","0","0","0","66","0","100","0","0","0","0","0","0","0","0","42","0","0","0","0","0","57","0","0","0","0","0","91","68","0","0","0","0","0"
"352","Menji","KolaTembien","Late","0","43","0","0","0","0","0","70","45","18","0","0","0","0","0","0","0","11","0","45","0","59","0","0","0","0","0","38","0","0","4","0","0","0","0","0","0"
"353","Mergech","Shebel Berenta","Early","4","0","100","0","0","0","35","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","100","0","0"
"354","Mergech","Shebel Berenta","Late","13","0","0","0","25","0","0","0","0","50","0","0","0","0","0","0","0","0","0","5","0","18","0","5","0","0","0","0","0","0","0","0","68","0","0","0","0"
"355","Mesanu","KinteAwelo","Early","0","0","0","0","0","100","100","100","0","100","0","0","0","0","0","0","100","0","100","100","0","100","100","0","0","0","100","100","0","0","100","0","0","0","0","100","100"
"356","Mesanu","KinteAwelo","Late","0","0","0","0","87","0","76","0","0","0","0","0","0","0","0","0","0","0","7","65","45","31","0","0","0","21","0","0","0","0","0","0","0","0","4","0","80"
"357","Mesehle","Medebay-Zana","Early","0","97","0","0","0","0","0","82","25","0","0","0","0","0","0","0","0","23","0","45","0","11","0","4","0","0","0","0","0","0","0","0","72","0","0","0","0"
"358","Mesehle","Medebay-Zana","Late","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0"
"359","Meswaeti ","Endamekoni","Early","100","100","100","100","100","100","100","100","0","100","100","100","100","0","0","100","100","100","0","100","0","100","100","100","0","0","100","100","100","100","100","100","100","100","100","0","100"
"360","Meswaeti ","Endamekoni","Late","18","100","0","9","80","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","46","94","0","0","0","3"
"361","Metkel","Hintalo Wajerat","Early","0","0","0","0","0","99","0","72","0","100","0","0","100","0","0","0","0","0","7","100","0","100","100","0","0","0","100","0","0","0","0","0","0","0","0","0","0"
"362","Metkel","Hintalo Wajerat","Late","53","0","0","0","0","0","76","12","0","84","0","0","0","0","0","0","0","0","51","14","2","5","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0"
"363","MetkelLemat","Samre","Early","0","0","100","0","0","100","0","17","0","34","0","0","0","0","0","0","0","0","0","100","0","0","0","0","4","65","0","0","0","0","0","100","0","0","100","0","0"
"364","MetkelLemat","Samre","Late","54","0","0","0","35","0","0","3","0","28","0","0","0","0","0","0","0","0","28","43","0","27","0","0","0","0","0","0","0","0","0","70","55","0","0","0","0"
"365","Mezbr","Ahferom","Early","0","0","83","0","0","100","100","100","0","0","0","0","0","0","0","0","74","0","100","0","0","0","0","0","0","0","0","0","0","0","0","16","100","0","100","0","0"
"366","Mezbr","Ahferom","Late","25","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","38","0","45","2","14","0","0","0","21","37","0","0","0","0","0","0","0","62"
"367","MichelDebre","Libo Kemkem","Early","36","0","80","0","0","0","0","93","0","41","0","0","2","0","0","0","0","70","0","0","0","44","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"368","MichelDebre","Libo Kemkem","Late","0","0","0","0","0","0","11","12","0","15","0","0","0","0","44","0","0","0","0","0","0","59","0","0","25","0","0","0","0","0","0","9","0","0","0","0","0"
"369","Miraf","Shebel Berenta","Early","63","0","100","0","0","0","16","0","0","17","0","0","0","0","0","0","0","0","0","0","0","5","28","0","0","0","0","0","0","0","0","100","0","0","100","0","0"
"370","Miraf","Shebel Berenta","Late","53","54","0","0","55","0","0","0","0","37","0","0","2","0","0","0","0","0","0","0","0","48","0","37","0","0","0","26","0","0","0","0","77","0","0","0","0"
"371","Misema","Werieleke","Early","0","72","0","0","0","0","0","10","90","0","0","10","0","0","0","0","0","0","10","38","0","63","0","0","0","0","0","0","0","0","54","28","0","0","0","0","0"
"372","Misema","Werieleke","Late","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","56","0","0","0","0","0","0","0","53","0","11","0","0","0","0","0","0"
"373","Mitad","Libo Kemkem","Early","81","0","0","0","0","0","0","0","3","51","0","0","0","0","0","0","1","0","0","0","0","72","26","0","0","0","0","0","0","0","30","54","0","0","1","0","0"
"374","Mitad","Libo Kemkem","Late","0","0","0","0","48","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","59","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"375","MitinaYimach","Enesie Sar Midir","Early","45","0","100","0","0","0","100","0","0","0","0","0","0","0","0","0","0","39","0","0","0","4","0","100","0","0","0","0","0","0","100","100","0","0","100","0","0"
"376","MitinaYimach","Enesie Sar Midir","Late","31","21","0","0","33","0","0","0","0","75","39","0","0","0","0","0","0","0","0","0","0","17","0","66","0","0","0","0","0","0","0","0","87","0","0","0","0"
"377","Mozen","Shebel Berenta","Early","63","0","100","0","0","0","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","100","0","0"
"378","Mozen","Shebel Berenta","Late","17","37","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","25","0","8","0","0","0","38","0","0","0","0","77","0","0","0","0"
"379","Mozutey","Hawzien","Early","0","0","0","0","0","100","100","100","0","100","0","0","100","0","0","0","100","0","100","100","0","100","100","0","100","100","100","100","0","0","100","100","0","0","100","0","100"
"380","Mozutey","Hawzien","Late","28","0","0","0","46","0","47","1","0","0","0","0","0","0","0","0","0","0","0","90","68","0","2","58","0","0","0","0","0","0","0","0","0","0","0","0","63"
"381","Mtsaiwerki","KolaTembien","Early","0","0","13","0","0","0","0","73","0","100","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","100","38","24","0","0","0","0"
"382","Mtsaiwerki","KolaTembien","Late","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0","0","19","0","52","0","54","0","24","0","0","0","0","0","0","0","0","7","0","0","11","0"
"383","Nagash","KinteAwelo","Early","0","0","0","0","0","100","100","100","0","100","0","0","100","0","0","0","100","0","100","100","0","100","100","0","100","100","100","100","0","0","100","0","0","0","100","100","100"
"384","Nagash","KinteAwelo","Late","9","17","0","0","95","0","39","0","0","0","0","0","0","0","0","0","0","0","0","57","49","0","0","2","0","0","0","0","0","49","0","0","0","0","0","0","43"
"385","Nebarhadinet","Samre","Early","0","0","100","0","0","0","0","7","0","53","0","0","43","0","0","0","0","0","0","0","0","0","0","0","100","9","0","0","0","0","75","0","100","0","100","0","0"
"386","Nebarhadinet","Samre","Late","41","60","0","0","4","0","0","41","0","47","0","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","1","0","15","0","0","0","43","0","0","0","0"
"387","Nefasit","Medebay-Zana","Early","0","92","0","0","0","0","0","98","34","1","0","0","0","0","0","0","0","20","73","59","28","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388","Nefasit","Medebay-Zana","Late","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","3","0","36","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"389","Negedebrhan","TanquaAbergele","Early","0","22","100","0","0","96","0","85","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","81","0","0","0","0","74","28","0","0","0","0","0"
"390","Negedebrhan","TanquaAbergele","Late","0","48","0","0","0","0","0","28","0","26","0","0","0","0","0","0","0","0","0","8","7","0","0","16","0","0","0","0","7","0","0","0","83","0","0","0","0"
"391","Niquara","Ibinat","Early","0","0","0","0","0","0","0","73","0","100","0","0","100","0","0","100","0","0","0","0","0","0","0","100","0","0","0","0","0","11","0","100","100","0","74","0","0"
"392","Niquara","Ibinat","Late","28","0","0","10","82","0","0","8","0","11","24","0","2","0","0","0","0","0","0","13","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","Qoraro","Hawzien","Early","0","0","0","0","0","0","100","0","0","100","0","0","100","0","0","0","100","0","100","100","0","0","0","0","100","0","100","100","0","0","100","0","0","0","0","0","0"
"394","Qoraro","Hawzien","Late","10","36","0","0","0","0","0","14","0","0","0","0","0","0","8","0","0","0","0","87","58","2","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","RubaFelege","Atsbi","Early","0","0","0","0","0","100","100","100","0","100","0","0","100","0","0","0","100","0","100","100","0","100","100","0","0","100","100","100","0","0","100","0","0","0","100","100","100"
"396","RubaFelege","Atsbi","Late","0","0","0","0","90","0","14","0","0","0","0","0","0","0","0","0","0","0","0","52","33","10","0","15","0","0","0","0","0","0","0","0","7","0","4","0","29"
"397","Santa gelebeda","KolaTembien","Early","0","0","100","0","0","0","0","0","0","100","0","0","100","0","0","0","0","0","100","100","0","0","0","0","0","100","43","0","0","0","0","100","0","0","0","0","0"
"398","Santa gelebeda","KolaTembien","Late","30","36","0","0","86","0","0","6","0","0","0","0","0","0","2","0","0","0","0","71","49","7","0","78","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399","SaratYerawoch","Goncha Siso Enesie","Early","60","0","0","0","22","0","58","0","0","0","11","0","0","0","0","0","0","34","0","0","2","0","0","0","8","0","0","0","0","4","12","0","0","0","100","0","0"
"400","SaratYerawoch","Goncha Siso Enesie","Late","30","16","0","0","29","0","0","0","0","90","17","0","0","0","0","0","0","0","2","0","0","37","0","37","0","0","0","0","0","0","0","0","8","0","0","0","0"
"401","Sefo","Ahferom","Early","0","0","100","0","0","100","100","100","0","100","0","0","100","0","0","0","100","0","0","100","0","0","0","0","0","100","0","100","0","0","100","100","100","0","100","100","0"
"402","Sefo","Ahferom","Late","38","0","0","0","59","0","0","0","69","0","0","0","0","30","0","0","0","0","4","27","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","28"
"403","Segena","Goncha Siso Enesie","Early","60","0","0","0","22","0","58","0","0","0","11","0","0","0","0","0","0","34","0","0","2","0","0","0","8","0","0","0","0","4","12","0","0","0","100","0","0"
"404","Segena","Goncha Siso Enesie","Late","30","16","0","0","29","0","0","0","0","90","17","0","0","0","0","0","0","0","2","0","0","37","0","37","0","0","0","0","0","0","0","0","8","0","0","0","0"
"405","Seka","Naeder-Adet","Early","0","91","0","0","0","0","0","73","0","0","0","0","0","0","0","0","0","4","0","89","0","26","0","6","0","0","0","0","0","0","3","6","6","0","0","0","0"
"406","Seka","Naeder-Adet","Late","0","25","0","0","0","0","0","57","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"407","Selamaya","Ibinat","Early","16","0","0","0","0","0","0","0","0","99","0","0","95","0","0","0","48","0","0","0","0","0","0","92","1","0","0","0","0","41","0","0","0","8","22","0","0"
"408","Selamaya","Ibinat","Late","0","48","0","0","84","0","0","0","0","23","35","0","16","0","0","0","0","0","0","0","0","24","0","0","0","0","2","16","0","0","0","0","0","0","0","6","0"
"409","SelamBekalsi","Alamata","Early","0","100","100","0","100","100","100","100","100","100","100","100","100","0","0","100","100","0","0","0","100","100","100","100","100","0","100","100","0","0","100","100","100","100","0","100","0"
"410","SelamBekalsi","Alamata","Late","40","100","0","17","68","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","44","100","0","0","0","0"
"411","Selamber","Enesie Sar Midir","Early","69","0","100","0","0","12","100","16","0","0","0","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","100","0","0","100","0","0"
"412","Selamber","Enesie Sar Midir","Late","21","2","0","28","60","0","0","0","0","83","28","0","2","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","64","0","0","0","0"
"413","SelamgieAmbarie","Goncha Siso Enesie","Early","68","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","6","85","0","0","0","52","0","24","0","0","0","0","100","0","0"
"414","SelamgieAmbarie","Goncha Siso Enesie","Late","31","22","0","0","32","0","0","0","0","90","22","0","0","0","0","0","0","0","0","0","0","40","0","40","0","0","0","0","2","0","0","0","7","0","0","0","0"
"415","SelamH","Hawzien","Early","0","100","100","0","0","100","100","100","0","100","0","100","100","0","0","0","100","0","100","100","0","0","0","0","100","0","100","100","0","0","100","100","0","0","100","0","0"
"416","SelamH","Hawzien","Late","31","0","0","0","50","0","0","0","28","0","0","0","0","0","0","0","0","0","0","85","35","0","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","SelamW","WiereLahe","Early","0","81","0","0","0","0","0","0","82","100","0","0","0","0","0","0","19","0","100","71","0","0","100","0","0","0","0","0","0","0","0","59","100","0","0","0","0"
"418","SelamW","WiereLahe","Late","0","53","0","0","0","0","0","50","0","0","0","0","0","0","66","0","0","0","66","35","0","45","0","14","0","0","0","13","0","0","0","0","1","0","0","0","0"
"419","Selelkula","Shebel Berenta","Early","63","0","100","0","0","0","16","0","0","17","0","0","0","0","0","0","0","0","0","0","0","5","28","0","0","0","0","0","0","0","0","100","0","0","100","0","0"
"420","Selelkula","Shebel Berenta","Late","53","54","0","0","55","0","0","0","0","37","0","0","2","0","0","0","0","0","0","0","0","48","0","37","0","0","0","26","0","0","0","0","77","0","0","0","0"
"421","SelenWuha","Alamata","Early","0","100","100","0","100","100","100","100","100","100","100","100","100","0","0","100","100","0","0","0","100","100","100","100","100","0","100","100","0","0","100","100","100","100","0","100","0"
"422","SelenWuha","Alamata","Late","40","100","0","17","68","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","44","100","0","0","0","0"
"423","Seloda","Adwa","Early","0","0","0","0","0","32","0","100","0","45","0","0","2","0","0","0","66","0","100","36","0","0","41","0","0","0","0","0","0","0","0","0","100","0","0","0","0"
"424","Seloda","Adwa","Late","52","0","0","0","0","0","18","27","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","31","7","0","6","0","20","0","0","0","9"
"425","Sendada","SaesiTsaedaemba","Early","0","100","100","0","100","100","100","100","0","100","0","100","100","0","0","0","100","0","100","100","0","100","100","0","100","100","100","100","0","0","0","100","0","0","100","100","100"
"426","Sendada","SaesiTsaedaemba","Late","0","0","0","1","16","0","46","0","46","0","1","0","0","26","0","0","0","0","0","85","74","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","21"
"427","Serawudi","Ibinat","Early","82","0","8","0","0","0","0","0","0","87","0","0","0","0","0","0","32","0","0","0","0","74","0","0","0","0","0","17","0","0","81","32","0","0","2","0","0"
"428","Serawudi","Ibinat","Late","0","71","0","0","54","0","0","0","0","39","0","0","41","0","32","0","0","0","0","0","1","60","0","0","0","0","0","11","0","0","0","0","0","0","0","0","10"
"429","Seret","Emba-Alaje","Early","0","100","100","0","0","100","100","100","0","100","0","100","100","0","0","100","100","100","0","0","0","0","0","100","0","100","100","100","0","0","100","100","100","0","100","0","100"
